participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0907,R_cuW3TM3VvsaFxbH,Nonsense,No CDF,,He's got no CDF,This is probably limited to digger slang,CDF means common dog fuck.
A0908,R_2rHOkM7iy0FHheG,Nonsense,Rubbish,,That's rubbish,,
A0910,R_3Gpwcb3TyWnjHHC,Nonsense,cods wallop,,That politician is speaking a load of cods wallop.,I can't remember.,Not sure if it is Australian.
A0911,R_3fP13pQ2aNfy0Ql,Nonsense,shit crap,,,,
A0913,R_1mCbkZAw6bczxkA,Nonsense,Cod's wallop,,That's a load of old cod's wallop.,,
A0914,R_daH8mWgH8u3TVdL,Nonsense,bullshit,,what a bullshit statement,with friends in dialogue or responding to a statement made by someone,very often used instead of explitives
A0917,R_2wiQWG9C7cBMQL6,Nonsense,That bullshit,,as above,"Everywhere, up until now",
A0919,R_1Fln032BOAsJAcx,Nonsense,rubbish,,you're talking a load of rubbish,common,
A0922,R_1CmymVZETU97vXD,Nonsense,Load of bull shit,,What you're telling me is a load of bull shit.,Fairly recently - I think it was about our esteemed PM.,No
A0924,R_1KvutXM7IHngb2b,Nonsense,"Pollywaffle, load of rubbish, fiddlesticks, you are having me on",,,Still hearing it,Inoffensive way of calling someone a liar.
A0925,R_2txmcXjNKei16TX,Nonsense,"garbage, nonsense, bollocks, total crap, bullshit, rubbish, gobbledegook!",,Surveys can be all of the above!,Everywhere for many a day.,N
A0928,R_8H2fsAytDt8Qkrn,Nonsense,rubbish,,you talk a load of rubbish,now & then,
A0929,R_11hFaC1jCjrhGrR,Nonsense,what a load of garbage,,they are talking a load of garbage,70s,
A0930,R_DeGOL7mFhXxVaDL,Nonsense,"Bullshit and the more polite version, bulldust.",,Craig Kelly spouts a lot of bullhit,Everywherr,
A0932,R_3iPV6drCRMvEpRl,Nonsense,mumbo jumbo,,What a load of mumbo jumbo,Recently at home,
A0933,R_2cjxhujePO9LtvJ,Nonsense,Loada crap,,That's a loada crap,Community,
A0934,R_qQnrGTwjrFtRdcd,Nonsense,Bullshit!,,That story you just told me sounds like complete bullshit! I don't believe a word of it.,Common and ubiquitous,
A0935,R_333HPR7VDtTVSHF,Nonsense,What a load of garbage,,That politician is talking a load of garbage,Still used today,"Garbage was used in front of ladies or parents when"" crap ""was not allowed"
A0936,R_1ff55x6Bq6Qu7v1,Nonsense,crap,,what a load of crap,,
A0938,R_2Cs6LHvo0uCd5oa,Nonsense,Crap or bullshit,,That's a load of crap/bulkshit,Job not going well or someone spinning a story,
A0939,R_3qPykS80rqdTKUK,Nonsense,Bullshit,,This explanation is complete bullshit.,"Common usage,","Not exactly online, but certainly connotes nonsense."
A0940,R_8kx7PF1tQmEKGch,Nonsense,Bullshit,,"""Nah mate, that's bullshit""",Everywhere,
A0941,R_3isAR0G4V5VXMnW,Nonsense,bullshit,,that's a load of bullshit,"reactions to some news reports, referee calls, govt pronouncements",
A0942,R_8tZ5Eg3gh0oiB6V,Nonsense,Load of bollocks,,Barnaby Joyce talks a load of bollocks,"All states, since 1974","I think emanates from the UK, sometimes 'load of balls' here"
A0943,R_OBaXRe0n0lRzYTn,Nonsense,bullshit,,what a load of bullshit,"work, friends",
A0944,R_2TATdWcyg2QqA4s,Nonsense,gobblygook,,That child is speaking gobblygook.,"Conversation, social interaction.",
A0945,R_1puEQeiW1BFZujf,Nonsense,a load of codswallop,,anti-vacs is a load of codwallop,possibly recently,probably of English derivation
A0946,R_2QyacqZ7jR38goY,Nonsense,A load of old cobblers,,The felkla was sprouting a load of old cobblers...,In the olden days,Yeah nah
A0947,R_3qVZWd1R9ManqrF,Nonsense,Full of crap.,,Scumo is full of crap.,I say it.,
A0948,R_sNFYjyqP0ZnAEDL,Nonsense,Bull's wool,,What you told me about that diet is bull's wool,Friendly conversation,
A0950,R_07IMvVMQ5HsofCx,Nonsense,Bulldust,,That story is bulldust,,
A0951,R_2AQgxtQhiZsxWZD,Nonsense,Rubbish,,What you have just said is rubbish.,"Anytime, anywhere.",
A0952,R_2YLj5F4ugkvytUd,Nonsense,drivel,,He just talks so much drivel that man,,
A0953,R_T6nO6UAPJdwwVa1,Nonsense,bullshit,,this whole covid bullshit is getting tedious,common,nonsense as in 'caper' 'mess' not so much as in 'makes no sense literally'
A0954,R_sHhEqFWM9W27iSJ,Nonsense,Talking out of one's arse,,The Prime Minister is talking out of his arse here,"Pretty common all around Australia, I would've thought (especially at the moment).",
A0956,R_SBFutE4WOf8Off3,Nonsense,bullshit,,what you are saying is bullshit,I have used the expression myself,
A0957,R_2zZtV2REKNt3ZJs,Nonsense,Load of rubbish,,"""You could tell they were speaking a load.of rubish.""",When someone is speaking lies,
A0958,R_Ut2Q0zACziXgoXn,Nonsense,flemington confetti,,barnaby joyce produces flemington confetti like its gong out of style,used to hear it from bill thorpe legendary wordsmith,havent heard it for a while
A0959,R_3fDDtV3fL9gDGZa,Nonsense,That's balls,,If someone says the world is flat- that's balls,Regularly,Any other description is bullocks (more english)
A0962,R_9NwNqOMyAlMM2qZ,Nonsense,Bull shit,,Barnaby Joyce utters complete bull shit in the House of Reps,Yesterday when a colleague was 'venting' during a phone call about Mr Bullshit Joyce. See above.,It's my favourite!
A0963,R_1Kpggwd2waEW3ND,Nonsense,bunkum,,,,
A0967,R_2Tq6HdgNY2inEyu,Nonsense,Load of codswallop.,,I can tell you now that's a load of codswallop,At home.,No
A0968,R_1o6Jms8snuY7Rd8,Nonsense,Bullshit,,That fellow speaks bullshit when he opens his mouth,Throughout my life,
A0969,R_3mjHFhuNupa75vf,Nonsense,crap,,Climate change is just crap.,Right Honourable Tony Abbott,
A0970,R_0CFMNc1Wihewisx,Nonsense,codswallop; rubbish; twaddle; bullshit,,Scomo's explanation was pure bullshit / cods waddle/ rubbish...,in conversations,
A0971,R_1jkp2IX8kLiDPN1,Nonsense,Gobbledduke,,Gladys talks gobbleuke,,
A0972,R_ZgUxDke3PB0uTg5,Nonsense,gobbledy gook;,,stop talking ggobbeldy gook,social settings,
A0973,R_2cC7XAT09WpQSbV,Nonsense,Bullshit,,The PM is full of bullshit,Around,
A0976,R_1Nnb7mgoMFpd5iG,Nonsense,Bollocks,,The PM's speech was total bollocks.,Everywhere.,
A0978,R_3dKYP1FPIV7o1gq,Nonsense,BULLSHIT,,WHEN SCOMO SPEAKS YOU CAN SMELL THE BULLSHIT,OFTEN,
A0979,R_3NxomimrqFKITka,Nonsense,crap,,What you are saying is pure crap,Taken from American slang,Originally from a game called craps played with dice.
A0980,R_2tbVvOySTwQYjlN,Nonsense,"frog droppings, bulldust, horse manure",,,,
A0982,R_1r1g9OrC3NQ8KbA,Nonsense,Bullshit,,That Astrazeneca Safety information is bullshit!,"Generally throughout my lifetime, everywhere.",
A0983,R_3QF3EPrxxpMn1rb,Nonsense,rubbish,,,Brisbane,
A0984,R_3Ep3nC21oPtrHin,Nonsense,Bullswool,,What a load of bullswool,By my mother in law to my small children,
A0986,R_el1w3JXWU8ut2yR,Nonsense,What a load of python,,He always take a load of python. It makes no sence,Late 70s. I think it was connected with Monty python.,No
A0987,R_R8GNvTixEAmLzgt,Nonsense,furphy,,"No, that's just a furphy.",Still in reasonably common use everywhere.,
A0988,R_1hL5utTUCm6GuCT,Nonsense,Goblygook,,He's talking goblygook,Everyday life,No
A0989,R_25ZyBRdJJV4duhg,Nonsense,Bollox,,That's a load of old bollox,I use it but I think I picked it up in the last ten years through working with Irish and Scottish people,
A0990,R_1Q4a3Hsab2bV2wV,Nonsense,bullshit,,It was absolute bullshit the way he spoke about his team.,1960's onwards,
A0994,R_27D29FRWoH7scQd,Nonsense,Rubbish/garbage,,Those antivaxers are full of rubbish,Everyday use,
A0995,R_1gFqqouBjpqqcuC,Nonsense,bunkum,,"what a load of bunkum, or bunk",,
A0998,R_ezhH2ziaHR8j8KB,Nonsense,bullshit,,scummo is full of bullshit,,
A0999,R_2q3FMNK7OIrNZZU,Nonsense,bullshit,,You are talking bullshit again!,"All over the place, and all my life.","Not for ""polite company""."
A1000,R_RElOtQ5UNlDmOWZ,Nonsense,bulldust,,What you just said is bulldust.,Work and social situations.,It is used as less harsh than bullshit.
A1001,R_XInK5ogDD1p5mHD,Nonsense,bullshit,,what a load of bullshit,Again me when reading an article in todays paper,
A1002,R_PMdnBoX9GAAD2Zr,Nonsense,Typically bullshit. Sometimes rubbish or baloney.,,Have you ever heard such bullshit/baloney/ rubbish?,Wofkplace/pub.,No.
A1003,R_7WLgmlFWAyJ85t7,Nonsense,Bullshit,,,,
A1005,R_2bK795msS6dkY9N,Nonsense,crap,,,,
A1007,R_12r0ByBvO0gnGro,Nonsense,Bulldust,,That is Bulldust,,
A1009,R_A7GJOotECrEGlnX,Nonsense,codswollop,,The information he gave is codswollop.,My Dad sometimes used the term,
A1010,R_1H1xYBFYw8QijAM,Nonsense,Rubbish,,"Don't listen, he's talking rubbish.",Everyday use,
A1011,R_pQu0k0X4cyebV9n,Nonsense,Gobbligook,,That's gobbligook!,General community,Current
A1012,R_zeP3TgIrjvoSgFj,Nonsense,Twaddle,,Rubbish! Your talking nonsense. That's utter twaddle.,,
A1013,R_QfBCX2t4Y9u4Ih3,Nonsense,Gobbledegook,,That smartarse was just talking gobbledegook,,
A1014,R_riNvgsiCfbhfW6t,Nonsense,straight up and down,,,,
A1016,R_2wuI0YpbIyfpxGe,Nonsense,Balls,,,,
A1017,R_3RvChXurS7goYUt,Nonsense,crap,,what a load of crap,very common,definitely used in the west
A1018,R_1CBgNEi4dQFjDGH,Nonsense,"'bullshit', 'crap', 'dribbling shit', 'waffling'",,Did you see that Brad Hazzard absolutely 'dribbling shit' that it is all the publics fault that there is COVID running around uncontrolled..,Growing up and Aussie TV/Movie,
A1019,R_2BgLpcMGihjVG41,Nonsense,Crap (again),,,,
A1020,R_ZICYWNANFImq1vr,Nonsense,furphy,,Scomo told yet another furphy today,,
A1021,R_Cf58aRCJJtV5yCJ,Nonsense,Bulldust,,,,
A1022,R_2DTXWVgmiYXbAUG,Nonsense,Bullshit,,The liberals climate policy is complete bullshit,,
A1023,R_cNEwpI7Uo2mWp7b,Nonsense,Bulldust,,Everything he says is bulldust,My grandfather back in the 1980s and 90s.,
A1025,R_b16UcA4G680KOQ1,Nonsense,rubbish,,They are talking rubbish,,
A1026,R_3LiE5dZkDkkQYWF,Nonsense,Garbage/Crap,,What a load of crap ….,Forbes,
A1027,R_2zZl9Aex4dJDsic,Nonsense,Hogwash,,This system is hogwash,,
A1028,R_6DJGHwgNz3pQtOh,Nonsense,Bullshit,,That's bullshit what you said,Yesterday family gathering,No
A1029,R_2CCbUPWKLAdvwvt,Nonsense,bullshit,,,,
A1030,R_28MwXvA1wrKQnVo,Nonsense,bullshit,,Barnaby Joyce talks bullshit,all the time,no
A1032,R_2D6OdalMLdcR6on,Nonsense,"Bullshit, feed of shit, a heap of crap",,"Mate, his speech at question time was a feed of shit.","All over, for ever",
A1033,R_3JjUUTHKzJCrvoO,Nonsense,"Bullshit, bollocks, codswallop, a load of old cobblers, more recently word salad - see under Scomo",,,All get a run often enough,
A1038,R_2U5A6kNZQWde2bU,Nonsense,bullshit,,,,
A1039,R_3ikaoxFYo9DpDv5,Nonsense,Furphy,,,,
A1040,R_Z7PxGurMQmvox69,Nonsense,Bollocks,,That is complete bollocks,Originally by Poms...,English in origin.
A1041,R_10O6X4g7mSYvmLi,Nonsense,Codswallop. Bullshit.  Balderdash.,,What a load of bullshit/codswallop/balderdash!,People talking about something they consider to be stupid.,Bullshit more commonly used.
A1042,R_7VDi8V9SUfQUXwB,Nonsense,cods wallop,,what a load of cods wallop,Social media in the past year,
A1043,R_tYxzLOo9jBqUpiN,Nonsense,that's a load of crock,,"did you hear that footballer said he didn't high tackle that guy? that's a load of crock, I saw it on the replay!",my parents,
A1045,R_1GHecipIp6PzHzu,Nonsense,bullshit,,,,
A1047,R_Yc4XeiOPHmSC2jv,Nonsense,Bullshit,,That's a load of bullshit,Throughout my life,Also used when someone is lying
A1049,R_vAMx5BGdx1qBXih,Nonsense,bullshit,,Bullshit! That is not the way to Cunnamulla.,all the time. everywhere,
A1050,R_1fZNjxpujJttnQq,Nonsense,Crap,,Tony Abbott said global warming was crap.,Still in use.,
A1051,R_9sOWaHvt0DCBoC5,Nonsense,bullshit or BS,,What a load of bullshit,Listening to politicians,
A1052,R_3lG3N2UrWB8gLOE,Nonsense,crap,,he is talking crap,watching a politician on tv,
A1054,R_2RVwHuDk7FhvZVo,Nonsense,"Crap, rubbish",,,,
A1055,R_1JOsiKAJnuEyXwn,Nonsense,Codswallop,,You're talking utter codswallop.,Use it all the time,Probably an old one
A1057,R_2BalWjzS4F4vB4f,Nonsense,Bullshit,,That's bullshit,,
A1058,R_3oZyA7n23yfgNen,Nonsense,Garbage,,What a load of garbage,,
A1059,R_uqRJOIpcYBqtOLL,Nonsense,crap,,Scott Morrison talks a lot of crap,when dealing with any sentient being since Morrison became PM,
A1060,R_2zhWyrLWpOmL8rp,Nonsense,furphy,,That story is a furphy.,It's common.,Originally a false rumour.
A1062,R_b3kuOCewAdtrpjr,Nonsense,Bull dust,,,,
A1064,R_3KDQM0y7ktmccdX,Nonsense,bullshit.,,someone making a stupid statement without any proper meaning,,
A1065,R_1feHEPJGKYbi36z,Nonsense,bulldust,,Everything he said was bulldust.,common,
A1067,R_3k1A6mgINdNfms0,Nonsense,bulldust,,That's all a load of bulldust.,When talking to older people in SA.,
A1068,R_UQmYmwObteL0opj,Nonsense,Bullshit,,,,
A1069,R_3mh2p9o8dlj9NEP,Nonsense,Codswallop,,The paper is utter codswallop,Work setting.,
A1071,R_3MaGNJTJJhAgfWb,Nonsense,Tom-foolery,,,,
A1072,R_1JOwwJpWXGf5AFT,Nonsense,Bull shit! Cod's wallop!,,Tthe polly was spruking a load of cod's wallop! It was all bull shit!,,
A1074,R_24jepiXiHfRy9AG,Nonsense,"I don't know if a load of shit is Australian, but that's the expression.",,That politician is speaking a load of shit.,Ever been to a political rally?,
A1075,R_vNfhhXWT7biceeR,Nonsense,Gibberish,,,,
A1076,R_2CpKK7JWDxVz87b,Nonsense,Dribble,,What a load of dribble,With family,
A1078,R_3PHTz0YM315Wjpo,Nonsense,Gobblygook,,,,
A1081,R_232hpc93bPhB5fZ,Nonsense,bullshit (obviously :)): twaddle,,That's twaddle (nonsense),My mother used to use twaddle but definitely not bullshit. - Sydney,Not sure id twaddle is Australian.
A1088,R_3j0SwCMg3yMOplE,Nonsense,Rubbish,,What utter rubbish you are talking,I think it is still in general use,
A1089,R_2w1Ct2WPfeGhHzu,Nonsense,wank,,That story is a bit of a wank,Rural Victoria,
A1091,R_3jeqkZxiNE4NKCx,Nonsense,bull,,that's a load of bull,anywhere,long form bullshit
A1092,R_WBrhZXG5ZUzF2fv,Nonsense,Garbage,,That is garbage,Everywhere,No
A1093,R_2anqVnCwhgCTKrK,Nonsense,that's bulldust,,,here and there,
A1098,R_1espTuMZ7fufLPv,Nonsense,crap,,,,
A1099,R_2QtEZzRGsg2p9wk,Nonsense,gobbledegook,,This instruction manual is all gobbledegook,All the time where I work.,It contains the word gook but it is not rascist
A1100,R_3PnJtu2M8pgdEkd,Nonsense,rubbish,,,,
A1101,R_vULRMkiy9gAjkdj,Nonsense,bulldust,,"That's a load of bull. Or that's a load of bull dust, or bullshit",Pretty constantly and used over many years,
A1102,R_2xx6SUy83ruN3dr,Nonsense,bullshit,,"Scott Morrison speaks such bullshit, it's all spin and marketing from him.",every day,
A1103,R_3ku1VuBgHU80d90,Nonsense,Bulldust,,As above,,
A1104,R_Q9XvknNuWSwxiTv,Nonsense,Bullsh*t,,,,
A1105,R_12ax2vQIlhl0baD,Nonsense,Poppycock,,,,
A1106,R_3HTAtr1ahuK9n9G,Nonsense,crock of shit,,What a crock of shit,I say this all the time when I'm angry about something,
A1107,R_1OIfCzDjx3JXTfL,Nonsense,Baloney.,,"The seas are rising? Oh, that's baloney!",Heard it all my life from my father. He grew up in Sydney.,
A1108,R_3qTMaFDZ4CVoKpa,Nonsense,Cods wallop,,What a load of cod's wallop,"Work, home",
A1109,R_ZlcLxn37gvRxfdD,Nonsense,codswallop - may not be only Aus,,,,
A1111,R_2qfSJIXHYYQxZ3v,Nonsense,BullShit,,"No mate, thats bullshit","Used in reference to bureaucracy of any kind, exaggerated truths, teenage intentions",pretty ubiquitous
A1115,R_32JGP0f17f96DZl,Nonsense,Bullshit,,That's a load of bullshit,Social and business environs,
A1117,R_tLLMtXB0ZhNjpPr,Nonsense,Codswallup,,"I saw this on Musically. ""Fucking codswallup""",Friends and work,I'm unsure of the spelling
A1118,R_3lVRx0TNK3evy1a,Nonsense,Horsehocky,,What a load horsehocky,I use it rather than say Bollocks/BS,I have no idea where it came from..
A1119,R_1HockuJvHrvznkG,Nonsense,poppycock,,That is poppycock,when identifying that a lie has been told,
A1120,R_8HsRGepCXNasGGZ,Nonsense,bulldust,,"He's full of bulldust, don't believe a thing he says",Every day - sometimes even referring to stuff I say!!,
A1121,R_3no7i6d0XJaDYm8,Nonsense,Codswallop,,"Stop lying and telling me coddswallop, you tallywacker",Growing up,
A1122,R_22J4pVO10PoqzQ9,Nonsense,Full of shit,,You are full of shit,Everywhere,
A1123,R_2YM84aKZeWo46pi,Nonsense,Poppycock Rubbish,,What a lot of poppycock,,
A1124,R_1jji22fuqOIoiEE,Nonsense,bulldust,,That's absolute bulldust.,When people disagree with something said either in person or in the media,
A1127,R_1q8LSwtaewq4O9E,Nonsense,Bull,,That is a load of bull.,Anywhere.,Probably bull dust or bull shit.My father-in-law in the 70's used meadow mayonnaise when in female company.
A1128,R_1CyjK84rXxYaOLX,Nonsense,Rubbish,,What a load of rubbish,To indicate disagreement in informal conversation,
A1132,R_116k6ji7y1VzBp3,Nonsense,Bullshit,,,,
A1133,R_27gpfnBkwrOqVKu,Nonsense,bulldust,,That's a whole lot of bulldust.,"Australia, 1950-1970",
A1135,R_2PqiZcGUKwJGUyz,Nonsense,Bull shit,,He is full of bull shit,,
A1136,R_UYktbuk8iNJCs49,Nonsense,bullshit,,"That article in 'the Australian"" is bullshit.",Its use is near universal,
A1137,R_2zioPhI6qLpP9KB,Nonsense,Bull dust,,,,
A1138,R_3dRj5EUdn0IbaeZ,Nonsense,crap,,what a load of crap,,
A1139,R_2X0XWI9UePwF66S,Nonsense,bull / bullshit,,The PM is talking complete bullshit,daily conversation/australian TV,
A1140,R_2ttkGR34jcphI2m,Nonsense,Crap,,What a load of crap,,
A1143,R_1P03szqpwMFoDGe,Nonsense,Bullshit,,What he said was bullshit,Lots of places very often,Related to verbal diarrhoea
A1144,R_2v8kFvjZMwwuDvS,Nonsense,bullshit,,that's total bullshit,i think this may be a global term for nonsense,
A1145,R_bkd2Hu6YI91031T,Nonsense,Bullshit,,Fuck me he's talking absolute bullshit,Anywhere people are talking bullshit,
A1147,R_2S6ohipsQAj814C,Nonsense,Bullshit,,What a load of bullshit,Everywhere,
A1148,R_1eJIZiaFX0XkcvA,Nonsense,Crock of shit,,Mary didn't eat your yogurt. What a crock of shit!,I heard it mostly when when I was a kid/teen (90s-00s) and I haven't heard it for a while. It's usually in an angry or frustrated tone.,
A1150,R_1DSEJwS0yauuczr,Nonsense,frog/bat/bull/cowshit,,That's frogshit - usually with the 'fucking' qualifier,2000s suburban middle-class - in response to political pronouncements,
A1151,R_1kG1rKANLFF6GqT,Nonsense,bullshit,,That's just bs,"1960s onward, north Queensland",
A1152,R_3EiJkQVZOzXnHgb,Nonsense,Bullshit,,that person he/she is full of bullshit,in conversation,it is generally used about politicians
A1155,R_2YyOePpwvLfpav9,Nonsense,gammon,,That is just a load of gammon.,,Can also mean lies.
A1156,R_1QlRDwCXmLe9Chj,Nonsense,Pull the other one,,"C'mon mate pull the other one, ya full a shit",Around camp telling stories,Pretty common
A1157,R_3QSgcxJFr9C8ceF,Nonsense,barking up the wrong tree,,He's barking up thew wrong tree,growing up in the 60s,
A1158,R_PRJBlDJyxQloJLb,Nonsense,banquet of bullshit,,The PM served up a banquet of bullshit.,at parties,Is it Australian only?
A1159,R_3GBWoRH6rg7wYBp,Nonsense,Polly waffle,,She was talking absolute Polly waffle all day.,Used by older generations. Possibly Grandma?,I don't hear it very often but it's a gem!
A1160,R_1kHLCe45xK7erz7,Nonsense,"Bull dust, poppycock, higglty pigglety, crap,",,"what a load of bull dust, that's poppycock",used at home frequently,
A1161,R_3oAWzE5WW5c7PZR,Nonsense,Loads of old cobblers,,That theory is just a load of old cobblers.,Growing up,
A1163,R_ZEMLj2j1QoE6Fcl,Nonsense,bullshit,,Morrison's vaccine rollout is bullshit,general population,no
A1165,R_2b2Zcg54REk7CjV,Nonsense,rubbish,,he talks a load of rubbish (or shit),not in resent times,
A1166,R_22sJwh1mSnp3VOv,Nonsense,bullshit,,He's full of bullshit.,You can hear it anywhere every day in Australia.,
A1167,R_21zywuWNNHfeihi,Nonsense,Bullsh@t,,,,
A1168,R_bD9m5IH6Kujlx2F,Nonsense,codswallop,,What a load of codswallop.,"Since childhood, , everywhere.",
A1169,R_5zJgzsu1DciGUJr,Nonsense,garbage bullshit,,,everywhere current,
A1171,R_2w1eVR60iO2LITA,Nonsense,Poppycock or codswallop,,What a load of poppycock or load of poppycock,Codswallop My dad but he was British.,
A1172,R_D2lc4kB4DGTG8ff,Nonsense,Malarkey,,What a bunch of malarkey,"Tv, friendly",
A1173,R_1LRrWs5jPR2raGA,Nonsense,"Cobras, a load of shite, tomfoolery",,,,
A1174,R_21alt7QjUdIDEwB,Nonsense,"Bullshit, or a cartload of bullshit. But also garbage, crap",,That's a load of bullshit. That's a cartload of bullshit.,Common useage when I was growing up,I don't think the term cartload is used much now.
A1175,R_SWg5xnhcBJ6T5NT,Nonsense,Bollocks,,These conspiracy stuff is total bollocks,Here everywhere,
A1178,R_po6fmAmzekgh75D,Nonsense,Bullshit,,,,
A1180,R_1cSTaHiWufXfQR3,Nonsense,Bullshit,,,,
A1181,R_123TgDlPmwjpfF8,Nonsense,codswallop,,He was speaking codswallop,From my son this week,
A1182,R_3oTUuWMUJkebPtc,Nonsense,bullshit,,that stuff Morrison is saying is bullshit,everywhere,
A1183,R_3rY553wTgX91iKr,Nonsense,drivel,,Morrison talks a lot of drivel,,
A1185,R_3lzvjtLRjVb3xqz,Nonsense,Codswallop,,What a load of codswallop,"In my family - mother, me.",Not sure if this is Australian or if it's one that came from England...
A1186,R_eVdG2VD0PFWwjbX,Nonsense,"That's a crock…""",,That's an absolute crock of shit,"In response to someone talking about something they don't know, and it wasn't true",Often combined with other nouns 'crock of…'
A1188,R_UlnDzhO5ehHn1rb,Nonsense,gammon,,that bloke is talking gammon,NT,
A1191,R_1K1lXCg5A4gSS8U,Nonsense,cock and bull story,,He tried to tell us a cock and bull story but we knew it was rubbish.,Older people would use this.,
A1192,R_1onlBBOnQAjKzo2,Nonsense,Bullshit,,That's bullshit,All the time,Can be shortened to bull
A1193,R_Od8DxZzL389Ct5D,Nonsense,Poppycock,,That is poppycock,Conversations,
A1194,R_31LwoiOS4pIgHRp,Nonsense,Rubbish,,Absolute rubbish,,
A1195,R_3Vs37woGLZ3LF3X,Nonsense,Bullshit,,That's sounds like a load of bullshit,Television & day 2 day language,Sums it all up
A1196,R_2aUXHdDFyApKNuj,Nonsense,Bullshit,,,,
A1197,R_QcQsWt93tDmDmxj,Nonsense,Carrying on like a pork chop.,,,,
A1198,R_1FIAZ95kbPazQrT,Nonsense,bullshit,,his statment is bullshit.,mates,
A1199,R_2t3dp61NvS1glFe,Nonsense,"Crap, bullshit, gobbledygook",,"Many politicians speak ….c, b, g","Always, everywhere",It feels good to say it
A1201,R_YczPKolTdRoJgFb,Nonsense,Codswallop,,,,
A1204,R_2DXEcUev60yLFOh,Nonsense,Bullshit.,,Thats a lot of bullshit.,Social. Family.,No.
A1206,R_UyBaErYLO0ix8lz,Nonsense,bullshit,,,,probably not uniquely Australia
A1207,R_1CsykF80Nufsxrl,Nonsense,a load of codswallop,,the Coalition's climate ramblings are a load of codswallop,when discussing many government policies,it's true
A1208,R_2tDzwuK7QRCkJD6,Nonsense,Talking shit,,"Jim's so drunk, he's been talking shit all night",,"Short for ""bullshit"""
A1209,R_6uo0rAerZ6efM9r,Nonsense,Bulldust,,That's a load of bulldust!,I hear it in conversations to this day,
A1210,R_8olZvXuIMdxaeS5,Nonsense,Bullshit,,,,
A1212,R_2xGcdhvfhTfqAIV,Nonsense,Shhit,,,,
A1214,R_3I0szYRcvONRF5q,Nonsense,poppycock,,That's a load of poppycock. You don't know what you are talking about,many places in country and city,
A1215,R_plnW46hZQzo4Plf,Nonsense,Bullshit,,,,Probably English
A1216,R_2rPiqVdD63SdBFS,Nonsense,bullshit,,Don't talk bullshit to me.,Everywhere. Often.,
A1217,R_3gMZXdrsHhd9y8b,Nonsense,Bullshit,,Don't try and spin me that bullshit,"General conversation, country saying.",
A1218,R_1LFgoV8WGR9ynzX,Nonsense,faff,,Don't mind all that faff,"work, school",
A1219,R_1erZVLSC6poiKQr,Nonsense,Bullshit,,That's absolute BS,Constantly,
A1220,R_1EXSOiNVUBC6yyx,Nonsense,Bullshit,,Bullshit always baffles brains,Common in people over 60 in qld,
A1221,R_3lyjGWFtvberQZs,Nonsense,Rubbish,,He spoke a load of rubbish.,Family/friends,
A1222,R_2A0AfXwsR78DSrk,Nonsense,Crock,,What a crock of shit.,When something is recognised as a lie and called out.,
A1226,R_2SHzElO9raLqjeJ,Nonsense,Rubbish,,,,
A1227,R_1PRjxjrkT4e1BBO,Nonsense,Bullshit,,Oh come on!,Ditto,
A1228,R_3s5LMDJP3wI5xQX,Nonsense,Pigs might fly,,,,
A1229,R_25AuhAmYKCCe7iE,Nonsense,Garbage,,"It's not purple, that's just garbage","I use it, not sure where",I use it all the time
A1232,R_25HJEJdDaFQTGpO,Nonsense,Gobblygook/ bunkum / bullshit,,Common use,I use it myself,
A1233,R_2TN07h3pbTUc1r8,Nonsense,Bullshit,,Total bullshit! This whole covid crap is a conspiracy by the Government to control us!,"All the time!!!! In conversations, on social media....","Also dogshit, horseshit....but not catshit or cowshit. Go figure...."
A1234,R_2CPbfBlMyx9Pnja,Nonsense,"rubbish, crap, ""talking out of your arse""",,,,
A1237,R_1FhO5LGAhs4033e,Nonsense,Bullshit,,The PM is talking bullshit,Everywhere,Very useful
A1238,R_2VQJ3KflGZFjNRj,Nonsense,Load of horse shit,,That's a load of horse shit,By older men,
A1239,R_3mkpQhNVYqpQq4H,Nonsense,Bullshit,,Our prime minister speaks a lot of bullshit,Forever!,"Not to be confused with batshit which refers to crazy, not nonsense"
A1240,R_2VkH5fCxaZkYWLB,Nonsense,Bullshit or rubbish or gobbldegook,,He's talking bullshit,,
A1242,R_3rONBA9iWXInkmx,Nonsense,Codswallop,,What a load of codswallop.,I use this term but my kids don'y understand it.,
A1243,R_1k0vw1LGWZ0q8i6,Nonsense,Bullshit,,Scott Morrison talks a lot of bullshit.,All my life.,
A1244,R_d5AFFX9SPniwQj7,Nonsense,Bull shit…not sure if allowed but accurate..,,How can you tell cow shit from bullshit. You toss both in the air. The one that comes down is cow shit..the one that stays up is bullshit😁😆😂🤣,Everywhere,
A1246,R_sLLq6ExGaCHEi89,Nonsense,Mullarky,,What a load of mullarky,,
A1247,R_2dfISSravvpriZd,Nonsense,gobbygook,,,,
A1248,R_3oL0KcjqlhdblrZ,Nonsense,Codswallop,,"Don't say such codswallop, I know that's not right","By my Mum, all the time",
A1250,R_3KCLvC7oAw1oN6H,Nonsense,What a crock of…,,,,
A1251,R_1LGzhcJU199Qxod,Nonsense,Garbage,,,,
A1254,R_2z8eFLYessF5v5F,Nonsense,Bullshit,,Your reason is bullshit,Most days,"Not necessarily exclusive to Australians, but we use it extensively"
