participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0659,R_3r0rA9UlDVkZA3q,Very Good,little beauty,,"I've had this car for twenty years, it's a little beauty.",Everywhere.,
A0660,R_9umjri2SS4Rt1sZ,Very Good,Bonzer,,It was a bonzer wedding,Not often. Men usually use it more than women,It was a very popular word in the past
A0661,R_1pERxjsLWaX8YPo,Very Good,bonza,,That was a bonza party last night,"I don't remember the last time, but quite often in conversation.",There are others: beaut; cracker; bottler; ripper
A0662,R_ZsIQdwqj9qf7Brr,Very Good,grouse,,oh man that last home brew was grouse,"usually in family siscussion with my brother or our mates, at the football",It seems to be a slightly older expression replaced by 'sic' 'choice' etc
A0663,R_2aQQnIlkddzfq5f,Very Good,Ripper,,The footy player took a ripper of a mark,Everyday conversation,
A0665,R_XhvX9iKWAJWeJG1,Very Good,she's a cracker,,ive got a girlfriend and shes a cracker,couple of weeks ago,
A0666,R_b2UOs0IMcgLHMJP,Very Good,beaudy,,That's a beudy-bottler mate,Mostly among people my own age & who I knew in my teens,No
A0667,R_1f8WvHe2nBSscS9,Very Good,Bonza,,Bonza! That's bonza.,"Since I was little, we all used it.",Self explanatory really.
A0668,R_W2m6Ys6fCnI81Al,Very Good,beautiful,,"That's bloody beautiful, that is...",Everywhere,
A0669,R_qInKHWKKwo7m1YB,Very Good,Blow your dog off its chain,,The wind was so strong that it would blow your dog off its chain,Not regularly but it does come up in conversation and I have heard Richard Glover use it on ABC radio,I find it highly descriptive
A0670,R_1rxAlF2UQY6fsEH,Very Good,Bonzer,,Had a bonzer day at cricket,1950s Qld & nsw,Don't hear it much these days
A0671,R_2qw9Frl8Ntmvmco,Very Good,bonzer,,that's a bonzer top you're wearing,not much lately,probably falling out of use
A0672,R_2Qm1AniHDaTQkJ8,Very Good,Grouse. Bonzer. Corker.,,,,
A0674,R_OHAQCArNTOYe0O5,Very Good,It's a beauty,,What a goal. Beauty!,"At the footy, in social conversation anywhere","Across genders and more widely used than the older bonza, or what a cracker'"
A0675,R_3j6sIC7F3z957aJ,Very Good,grouse,,Mate that's Grouse,Not recently?,
A0676,R_1prPdn9vYAnHJVW,Very Good,Bonzer,,"It's probably not in use now, but in mid century novels, eg. Neville Shute, A Town Like Alice?",Can't remember.,No
A0677,R_3oSivHmyLMJ4wfW,Very Good,Bonza,,Beauty Mate,"Home, out of home. The yacht and rowing club.",Always used.
A0678,R_2S78dkF1We8sRAd,Very Good,grouse,,that steak was grouse,everyday conversations,no
A0679,R_SUYWdBsXHsDRrXP,Very Good,Bonza,,A bonzer occasion,Western Queensland,It is a grouse word to describe a sheiler
A0680,R_2tySviJnJ4hzNLj,Very Good,Farkin Nexecellent,,That was farkin nexecellent!,"Frequently, widely.",My son began using it in high school in suburban Melbourne in the mid 1980s
A0682,R_3Dpu37X8wAMh4Wr,Very Good,Heaps good,,SA - heaps good,Applies to everything - the lasagne was heaps good. Definitely a south Australian expression,
A0683,R_6QkhKKaP71kqsXD,Very Good,Bonza,,It was a bonsai show,Mainly in childhood by adults chatting,It seems to be less frequently used now.
A0684,R_1g88tYBxPppU3FI,Very Good,Grouse,,Grouse meal,Early Australian movies.,Seldom used in present conversations
A0685,R_1hAOjIjduapJjd6,Very Good,Tops,,Thats tops,Conversation but not for a long time now,No
A0686,R_2DLUfPadTck86BL,Very Good,Bonzer,,A bonzer day,,
A0687,R_3koyoNtDhdOa0eJ,Very Good,ripper,,it was a bloody ripper,as a child hearing adults or on television e.g. Paul Hogan,I stopped using it once I went to uni to try to fit in with my non working class cohort
A0688,R_CdeQ7tNGonOTcfn,Very Good,Bonza,,I had a bonza day at the beach.,I used to hear it when I was younger.,I think this is an older expression not used as much now.
A0689,R_2s6eCKvxNxeLJgD,Very Good,"Bonzer, rip-snorter, ripper...",,She's a little ripper!,Colloquially amongst family and friends,"I've noticed that many of my associates don't use such expressions, but my father grew up in the Mallee and was full of such sayings, so I guess my family has had more exposure than people who grew up in Camberwell, say."
A0690,R_3ELkXeWtY2ugpDs,Very Good,bonzer,,It was a bonzer day,Not recently,A word from my youth
A0691,R_ZICSwCRrcFtTqHD,Very Good,Cracker to mean something's excellent,,"""Cracker of a day""","I think I've said it myself, usually looking at sunshine and blue skies. Can't think of exact instances.","I know the term ""cracker"" has racist connotations in US English"
A0692,R_2Scc5YRrvCP8OLO,Very Good,bonzer,,She had a bonzer smile.,"Not heard frequently. Heard in Melbourne, used by men about 60 years old",
A0693,R_1mragJUfYiQRdkG,Very Good,Beaut,,That's beaut or that's a beautie,,
A0694,R_0p20oCj2f0NfxHH,Very Good,Bonza,,Bonza day today,"Friends, Australian TV",
A0695,R_29mJ6XC02KARE9O,Very Good,ripper,,warick thornton is a ripper filmmaker,i use it all the time,
A0696,R_2sb6G3jyn9g1Adz,Very Good,Bonza,,Thanks for the gift. Its bonza,At work,I had a mate called King Bonza because he was always so happy
A0697,R_DNLOCVaiFGB7Ye5,Very Good,bonza,,bewdy bonza mate,The adventures of Barry Mackenzie,similar to and used with bewdy (beauty)
A0698,R_r9ABmbAyr5dG6jv,Very Good,bonzer,,It was an absolutely bonzer day.,I think heard people use it when I was a teenager and also in books with Australian authors.,
A0699,R_3QE2LPbR9uRHX48,Very Good,bonzer,,Wow. That's bonzer.,Ingeneral conversation.,
A0700,R_3fcRl1nYyZuR1tS,Very Good,The septic tank (the bank),,I'm going to the septic tank,probably around a circle of friends. Not so recently.,I use it frequently
A0701,R_vCtAlaHT3keiJfb,Very Good,Beauty! Or beauty bonza,,Beauty! Well done you!,Hearing good news about a specifically Australian good news,
A0703,R_2dBjbY66yHmY11j,Very Good,Bonza,,The bloke who fixed the fence did a real bonza job,By tradies,
A0704,R_1dhltZ6dOuvS60a,Very Good,bonzer,,,,
A0705,R_1OiVoMzuMr4AGH2,Very Good,Bonza,,"That's Bonza, Mate!",Shearing time,
A0706,R_3lyLugi6yTCJT8d,Very Good,You beaut,,No,Eastern states,No
A0707,R_3jVXxJQhGgXmJl2,Very Good,beauty,,Ted's new truck is a beauty!,"My father used it quite often, and I heard it in conversations of older adults when I was a child.","Describing something as a ""beauty"" is rarer these days - it seems now to be used for females rather than objects."
A0708,R_26nmtfZsXDlGBtg,Very Good,Bonza or Rippa,,She's a rippa mate,Conversation,Id use rippa instead of bonza
A0709,R_3kBpBa9HaC5gkHz,Very Good,Bonza,,,,
A0710,R_D2bFpsYAczqIqxH,Very Good,ripper,,Had a ripper of a day,"I think I heard a nephew using it, recently, but otherwise not for a long time.","It feels common to me, but actually I don't think I hear it much, anymore."
A0711,R_2P6exrffgQ1hQMC,Very Good,Shit hot,,It's a shit hot day,Local parlance,
A0712,R_1ihwBuF4eBwqhEX,Very Good,bonza,,That's a bonza cup of tea,As a youngster. Not heard it for many years,
A0713,R_3O6tJ8G3AQAgt8Y,Very Good,Grouse,,I just had a dogs eye with dead horse and it was grouse,Older relatives and some of my mates,
A0714,R_3Dc0opnP8o9VOdG,Very Good,you bloody bewdy!,,,,not heard lately
A0715,R_bHEHXfmFFnCqsPT,Very Good,Bonza,,That's a bonza car,When young. It seems to have died out,Can't think of anything
A0716,R_1M5rzlRk2xxD2bA,Very Good,Ripper,,You little ripper!,Parents and friends when something great happens,I love it!
A0717,R_1LBDa2OxsNzAH36,Very Good,better than a poke in the eye with a sharp stick,,usually used as a comparison... your horse ran second in a race - didn't win but (that result) is better than a poke in the eye with a sharp stick,I still use it,
A0718,R_2aIBMSrXxWeMLtx,Very Good,bonza,,We had a bonza day at the beach,often and everywhere,
A0719,R_1EYBq376HucNnlO,Very Good,cat's pyjamas,,she's the...,heaps and heaps,nah
A0720,R_1lohENOYo0t4vTk,Very Good,Beaut,,That was beaut dinner,My dad said it.,
A0721,R_3Ld0pBaxufVZ7pA,Very Good,bonzer,,The meal was bonzer,,
A0722,R_1irOH2oAPu7L4zF,Very Good,Bloody Oath,,"""Do you believe that?"" Bloody oath I do",Not sure,"Sometimes it's shortened to ""blood oath"""
A0723,R_TcIugGHtlqWAtsR,Very Good,bonza,,we had a bonza time last night...it was a bonza party,not recently..but a lot when growing up,
A0724,R_2WOJKeQmmnR8N65,Very Good,Bonza,,That's bloody bonza,"TV, film",
A0725,R_2wcRysPjuQYXYco,Very Good,Bonzer,,My trip was Bonzer. She looks bonzer!,when I first came to Australia in 1951 aged 17,
A0726,R_qQR9gCBEtJEYAvv,Very Good,Beauty,,That one is a beauty.,Fishing with my dad growing up,
A0727,R_1IrQpacYWwPXSyO,Very Good,Grouse,,I went to the Agricultural Show and it was real grouse,from my youth until immigration from other countries invaded our language and our youth accepted other languages ie American,"grouse covers many instances and it similar to ""It was real beut"""
A0728,R_3EkLnYlM9SpN6Ex,Very Good,Beaut,,That's a beaut ute,When someone has a nice ute,Ute is Aussie slang too
A0729,R_UA6J6arTIltMIr7,Very Good,bonza,,that meal was bonza,haven't heard much recently,probably used only by older people
A0730,R_diHctkk2kSriQGl,Very Good,Ace,,That's ace. He's aced it.,"For years, though not lately.",Always used positively.
A0731,R_2zVhuyBC4QTwZJP,Very Good,Bonza,,That's a bonza car,Childhood,
A0732,R_PH734zycMbZ7b4l,Very Good,Cool,,It was so cool to finally come out of lockdown.,All the time.,
A0733,R_3qX839269RxD2nJ,Very Good,Bonza,,"Something unusual or surprising has presented itself, maybe a photo of a large fish caught? Bonza, mate",Not for a long time. Early 80s,
A0734,R_2rCMczvoLAq6tW7,Very Good,Bonzer,,That was a bonzer meal.,Not recently,"It's rather antiquated. Fab is more often used now, I believe"
A0735,R_3iF2p3ZPcPhYJS6,Very Good,Bonza,,She is a bonza mate,in pubs,lower income use
A0736,R_dapz5QymP7xYbtL,Very Good,bonzer,,"I had a bonzer time at the trammies picnic, they had a queuie and free snags for the tin lids. Yeah, she was a bloody ripper.",grew up with it - everyone spoke Aussie lingo.,"Occasionally i heard boshter, - possibly on the wireless."
A0737,R_2S8MyqLGqaZUrSt,Very Good,Ripper,,It was a ripper of a game!,,
A0738,R_1GDgqB3hIDc0t4x,Very Good,Bonza,,The dinner was bonza,Out with friends,No
A0739,R_2djfakpvu1vWN9A,Very Good,"bonza, mint",,that was a bonza party. That is mint.,mint is new and used by younger people i work with. Bonza i dont here often but more in the gountry areas of victoria and an older generation.,
A0740,R_29sOVEWZz2oxUVp,Very Good,bonzer,,that was a bonzer day at the cricket,,
A0741,R_24xdnySV17bINax,Very Good,ace,,That's ace!,"When someone finds out something good has happened, or someone likes an object/event/etc.","I don't use it personally, I think it's a bit dated now, but I still hear it every now and again"
A0742,R_Tt4Vbi9HyHuKP2p,Very Good,bonza! Beaut!,,She's a beaut! That's bonza,"I recall it from the 70's in speaking, and more recently on film/television (possibly also from that time now that I think on it!)",
A0743,R_2vYeR8zH9BnjcrX,Very Good,Deadly,,You're deadly,By Indigenous Australia friends.,"I don't use it myself, for it's not part of my branch of Aussie English."
A0744,R_BPR70sz6BTySPQZ,Very Good,bonza,,That's bonza. (In response to hearing that something has gone well.),Used by my partner in recent years,
A0745,R_1q8qmUNUoGuNNBH,Very Good,bonzer,,That was a bonzer meal.,Schoolyard years ago,no
A0746,R_1CBbWrxbxa1lDCA,Very Good,Bonza,,,,
A0747,R_22mLsiGZ3TtxXVQ,Very Good,Bonza,,That was a bonza movie,Growing up it was heard fairly regularly in the community and in Aus movies,
A0748,R_2PcXXvqFgldhUpO,Very Good,Bonza,,Wayne is a bonza bloke,"Usually in very stereotypically Australian TV shows or movies, sometimes in an outback setting but not always",
A0749,R_3iRyoPYMlKYBjm3,Very Good,BONZA,,Thats a Bonza Deal,,
A0750,R_2aY6hY3Zt2OUI1e,Very Good,Grouse,,He's a grouse bloke,Common useage,Was big in the 80s amongst teenagers (as I was then!)
A0751,R_26nUS1qJYLvWGrb,Very Good,Schmick,,I woke up feeling schmick this morning.,By friends on a day to day basis,"Usually accompanied by a tick/click sound before the the word, and maybe an 'OK' gesture."
A0752,R_1NDftE77OUnXfrY,Very Good,Ripper,,That's a bloody ripper,Can't remember,
A0753,R_12avnkgDSA44Hqz,Very Good,bonza or beaut,,that was a bonza feed,"not recently, but workplace related",
A0754,R_3COkSBOOUnXgL1D,Very Good,Top notch,,That sanga is top notch mate.,Qld,
A0755,R_3HulWWpJMfQMMN7,Very Good,Bonzer,,Its a bonzer (insert noun),Childhood,No
A0757,R_1IGDRSMfr9EQm1B,Very Good,Bonza,,That new car is bonza,"Tv, growing up, music",
A0758,R_6naBpU6FM4rOWTn,Very Good,Bonza,,It's a bonza day,Everywhere,
A0759,R_9uJEeHETLjwi4gN,Very Good,Grouse,,There's a grouse little pub there.,I use it quite a bit.,
A0760,R_dduOqgTtmMASU01,Very Good,Bonzer,,That will be bonzer,Everywhere,Love this word
A0761,R_wZ8FmsQ4xYdaagF,Very Good,beaut,,That's a beaut place to go.,"It is mainly used by older people now, but was common in the 1950s and 1960s.",It's just another example of shortening a word.
A0762,R_1Nevu7bh9wEG0rV,Very Good,Bonzer,,She is a bonzer sheila,Not for a long time,"Seems to be replaced by ""beaut"" or ""dish"""
A0763,R_0CkcVkAjVT9yFPj,Very Good,she's bewt,,the new car is just bewt,often to describe something that is better than ok,don't hear it being used by the younger generation as much
A0764,R_1inyTPKaZJregt0,Very Good,Bonzer,,That's a bonzer cuppa tea,Not so much now but more common when I came to Oz 50 years ago,
A0765,R_2ZV0ao1RoDqbpDC,Very Good,bonzer,,She's a bonzer sheila,"Sydney registered clubs, public bar of pub",archaic
A0766,R_Ry72ybpuTz99iz7,Very Good,Beaut,,You beaut,At lunch,No
A0767,R_1n0VycOmIBmREuP,Very Good,rippa,,little rippa,for many years in various places,
A0768,R_2hKQIojyer2TdrH,Very Good,bonzer,,hey mate thats bonzer,with my mates in the army 86-90 still hear it now and then,its 'excellent'
A0769,R_3gZTzWOtpFEZsiP,Very Good,Bonza,,How was the party? Bonza.,"A long time ago, maybe in the 1980s.",
A0770,R_BxhkGtRAO9NOwJH,Very Good,grouse,,that'd be grouse,often all over australia,
A0771,R_2cArV6MauxkVHXD,Very Good,bewdy bottler,,That's bewdy bottler!,"Don't really remember when I first heard it, just seem to have known it forever.","It's not an expression that I would often use, except in fun, or when I am laughing at something. Mostly I think used by my husband again in a fun situation."
A0772,R_2wGIuSDZVh4VtgK,Very Good,bonza,,'bonza!',no idea,I had to check it existed
A0773,R_3g2cVLGNyP0OmjR,Very Good,"Bonza, ripper",,,For past 40 years,
A0775,R_6Lst0fEANDjyvyV,Very Good,peach,,Well that's an absolute peach,Not often,
A0776,R_1LwlJZTlP4tuRBn,Very Good,Bonzer,,That was a bonzer steak,Not heard recently. Heard a lot more when I was a child.,
A0777,R_1rucUdp9OVAdXvp,Very Good,bonza,,This is a bonza day,,Not commonly used these days
A0778,R_3lLedhgtPw20RXA,Very Good,"bonza, bewdy, grouse, spesh",,"as substitutes for 'good', 'excellent' or 'special'",,"bonza and grouse less used these days, but bewdy and spesh very common"
A0779,R_2qyFX5WLUky5r24,Very Good,Bonza,,That's bonza mate,"Chips Rafferty movie - ""Reffertys"" is also a substitute word for hot chips",
A0780,R_s6zoPHF5fjFIzsd,Very Good,bonza,,it's a bonza beauty cobber,"childhood on radio, TV, in general usage till say 1980s",it's a cracker
A0781,R_NX8uFtBFyVPCx0d,Very Good,bonza,,She's a bonza sheila,Anywhere. all my life,More for previous generations
A0782,R_9yFZBjOfjjxu2L7,Very Good,Wicked,,The dark night festival was wicked,"I use it, family & friends use it",
A0783,R_2ON3YH63IhlYfzJ,Very Good,"Bonza, happy as larry, cracka",,Its bonza mate,Workplace,
A0784,R_sNHqnCKOOZRZeJb,Very Good,bonzer,,He's a bonzer bloke,my childhood,now rarely heard
A0785,R_31bjLbnv3w9QB53,Very Good,beaut,,your beaut ute,not for some time,
A0787,R_3jTnJs2D2a8QZwt,Very Good,Cracker,,That is a cracker of a backyard.,Friends/family. On radio and TV,
A0788,R_2P1Z8bOuQRidQCY,Very Good,You little beauty,,When someone tells you some good news or tells you they have organised something good for you,,
A0789,R_3HM4STjAaOtQypF,Very Good,Fab,,Wow that looks fab,most weeks at some point,Not sure if it replaced 'grouse' and I myself deliberately replaced it because 'grouse' aged me!
A0790,R_1IlPJlz0EF0i0Hy,Very Good,bonza,,That was a bonza movie.,In my youth living in the bush.,I don't think it is used now.
A0791,R_2waxV9JmmleYNOZ,Very Good,Beaut,,She's a beaut,"Especially talking about sport or objects e.g. when a footy goal is scored, new car",
A0792,R_2wdFtWq4yuwXhLB,Very Good,Arvo,,We'll be closed until this arvo,On a pub sign,I had friends from home with me who had no idea what it meant
A0793,R_SDXSepcSawNBasp,Very Good,grouse,,Dinner last night was grouse,By my dad when I was growing up,
A0794,R_3epZCQ5OfzsRXfF,Very Good,bonzer,,she's a bonzer day,at work,it was prominent in the Barry McKenzie material?
A0795,R_3dDJbbK9fp2VBkW,Very Good,Cracker,,That's a cracker,general use,
A0796,R_3lWiTPFhRSp2YWL,Very Good,cracker,,what a cracker of an idea,Whilst gtowing up in Devonport Tasmania,Has a number of applications
A0797,R_1N2HYiiBOcovvFV,Very Good,Deadly,,"""aw mate that's a heaps deadly sonic the hedgehog bag""","by a mate in queensland, but also in the abc show Black Comedy","it doesn't seem as common as Grouse where I grew up, but I thought it was such a notable example i should mention it"
A0798,R_1gUv1jWi7BSAOVf,Very Good,Ripper,,It's a ripper or a douzie,,
A0799,R_1ifI2kZVaKIbvPA,Very Good,Grouse,,Thats bloody grouse mate!,"Work, tv, movies",
A0800,R_2WT0DayYaNdc9ID,Very Good,Extra grouse,,,Daughter's school Yr 9-12,
A0801,R_1j6W8Pdk3wOvQXc,Very Good,Bonzer,,"She's a bonzer car, mate!",In rural SA as a child,
A0802,R_3Ej4LdMaeqSP1oW,Very Good,Bonza,,Bonza job mate,As a child,
A0803,R_1d9OxNI4bLIOkFP,Very Good,Bonza,,What a bonza time we had last night,Used to hear it more regularly in the past but still hear it in general conversations,
A0804,R_22SspvQGntQ8JBX,Very Good,Grouse,,I had a grouse time over there.,Probably in conversation with someone of my era.,No
A0805,R_293KnmNwIRNqxI0,Very Good,pearler,,Today is a pearler,"When the weather is good, if the surf is good etc",
A0806,R_2YtX5yNtP90T4x3,Very Good,bonza,,I had a bonza weekend,Probably not too recently. Usually vaguely ironically when someone is trying to be ocker.,
A0807,R_Z3o0b7ujUMQfEzf,Very Good,Bonza,,That's bonza mate,More in my 20's than now,
A0808,R_WujgrwVVrJXUdzP,Very Good,Beaut,,That is a beaut car you have,"not so much these days, but still here it from older folk",You Beaut. whn someone does something for you which is helpful
A0809,R_3dJMcASjog9BGXQ,Very Good,Bonza,,We had a bonza time,During childhood by workmen,You bewdy seems to have replaced it.
A0810,R_1YenCf3Ihmwo1I5,Very Good,bonzer,,We had a bonzer weekend with the kids,A family word,
A0811,R_w4ZEgS6l5Qo1JBf,Very Good,Bonzer,,"The new car's bonzer, mate",,
A0812,R_3Odj48igBanGObF,Very Good,bonza,,"On receiving a present: ""Thanks, that's bonza""",Probably from my grandfather. I don't hear it much these days.,
A0813,R_3RvEzlYtYu7lasG,Very Good,Bonza,,That's bonza!,,
A0814,R_3PBfNkYVyyRbke5,Very Good,Fair dinkum,,That Firey is a fair dinkum legend,In general conversations but mostly between older people,Sometimes used for very good.Also used for genuine or real
A0815,R_pcIQaV2EmSytp4t,Very Good,little rippa,,you little rippa,when someone does something or offers something that is really good,
A0816,R_3KIx1WGXXdkqgBi,Very Good,Bonzer,,That was a bonzer game of cards!,Friends or everyday use,I actually hear this regularly!
A0817,R_1NgZwNVI1YGV4ju,Very Good,grouse,,"That's grouse, mate. (referring to a good result)",First in the 1980s in Shepparton,No
A0818,R_2AXxyzL5SV8y9Xe,Very Good,Bonza,,That's a bonza looking car.,Childhood,
A0819,R_1LHdYch4VLXAkMt,Very Good,Grouse,,That is grouse,Quite common and I use it Occassion,
A0820,R_BENlXaMUM8SkwSt,Very Good,Grouse,,How was the party? Grouse,In chatting,Not often used now
A4394,R_2VEm4rdWteDXNyv,Very Good,Beaut,,I had a beaut time/? It is/was beaut!,It is just what I say. Like 'terrific' in the1940s.,No
A0821,R_27Pd3NKVYHHwAaN,Very Good,bonza,,bonza sheila,"schoolyard, pub,",
A0822,R_31ucpxmULpLvwvh,Very Good,bonza,,,,
A0823,R_rd44wRI3LTrIOZP,Very Good,Bonza,,It was a bonza party!,Growing up; get-togethers; can relate to clothing/hats; pretty universal.,
A0824,R_29t8kZN1gA6t1gd,Very Good,Heaps good,,That band was heaps good.,Everywhere in Adelaide,It seems to be a South Australian expression
A0825,R_w7ZZX7qW2w3ilcl,Very Good,Beauty,,You beauty,All the time growing up,
A0826,R_xrQrVfw13xwJSIV,Very Good,you beauty,,an unexpected windfall,mainly in rural locations,
A0827,R_3R3LV6ZeC1eAw1f,Very Good,Grouse,,Gees that's grouse,In local hotels,No
A0828,R_24xddHstSwnkn0s,Very Good,shmick,,That car looks so shmick,everywhere,
A0829,R_BE87RaQCseIgPlf,Very Good,Ace,,Their car was ace,,
A0830,R_2SJKGmNQavCMkrv,Very Good,it's the Duck's guts,,"its the ""duck's guts""","Pubs, BBQ's",possibly made famous in Mad max 1
A0831,R_3PnSalbyi460REp,Very Good,Bonza,,Your new daks are BONZA,I use it quite regularly.,Sometimes i prefer to use grouss
A0832,R_6DaObGkRzUHzd9T,Very Good,Ace,,This food is ace,,
A0833,R_d0Wq5Q67a3s5cFr,Very Good,bonza,,what a bonza bloke,i use.,since childhood.
A0834,R_1nUQQcG139ntTgt,Very Good,grouse,,I'm having a really grouse day today,Anywhere,It can be used to describe many very good feelings or situations.
A0835,R_3imKWGHw3GkduGG,Very Good,Bonza,,That burger was bonza mate!,Tv advertising mainly.,
A0836,R_bOXc8F09q3s30lj,Very Good,Bonzer,,Bonzer block,Conversation,
A0837,R_3Rs8KvsxQLQ8ZPw,Very Good,bonza,,,common when I was a child,
A0839,R_9uh7JjWqRYTToLT,Very Good,Bonza,,When you think something is great,When we arrived in Aus,No
A0840,R_3iIFzhItc5HRczN,Very Good,Grouse,,We went to a grouse party,Numerous when younger,There is no rhyming slang for grouse
A0841,R_AjPcHPQKipkTqxz,Very Good,grouse,,"she's a grouse Sheila, mate",Long ago.,"Not common. ""Terrific"" is more likely."
A0842,R_aXJFknzlGu1ndHX,Very Good,bonza,,Had a bonza time!,Mostly used rather deliberately as in Barry McKenzie movie - not really used colloquially,I think it's a bit old fashioned and unlikely to be used by younger people
A0843,R_PIJPWWfmteZ14cN,Very Good,Bonzer,,She's a bonzer sheila.,"Grafton, many years ago.",No
A0845,R_DA9iZuwFtCI5Wkp,Very Good,ripper,,That is a great joke. It's a bloody ripper!,"Conversational. Being taught by older generations when travelling/ living in the same household 20 years ago when back-packing - more frequent use in 40+, males and semi-urban or rura areasl",
A0846,R_1hSC2jXTZ2TiY0g,Very Good,bonza,,He's a bonze bloke.,In conversation with people who are 60+ years of age.,"A positive, jolly compliment."
A0849,R_1Hk8uY9OsxmjEpj,Very Good,bonza {bonzer?},,not off hand,at work back in the fifties,
A0850,R_1riTyE0x2w45BOZ,Very Good,deadly,,that's deadly,"in the press in interviews, generally used by people of indigenous heritage",
A0851,R_2TMe2mGyn4EgfZe,Very Good,Ripper,,That chainsaw is a little ripper,,Probably a 50+ generation thing. Seems old even by my standards.
A0852,R_1pKCL6JRA455jng,Very Good,bonza,,Mate - bonza barbie you're having tonight!,Overhearing young blokes in my teens.,Quite common in the 50s 60s
A0853,R_T1HVdnW84Rzndux,Very Good,Bonza,,Thats bonza mate. (showing you their new car),"Not very often, probably the Adventures of Barry McKenzie!",No
A0854,R_27W5hIjukJHi4fm,Very Good,bonzer,,Uncle Charlie was a bonzer bloke,"locally in childhood, especially by my mother",no
A0855,R_wS6gNRs1KSHA4vf,Very Good,bonzer,,she's a bonzer sheila,originally Paul Hogan show in the 1970's,
A0856,R_2faMiGi0SmKEU0N,Very Good,Bonnzer,,He is a bonnzer bloke,general conversation,Not used a frequently now compared to 50 years ago
A0857,R_3Jd7swDUA0pGPL3,Very Good,"Bonzer, fab",,The party was bonzer.,"Family, esp in years past",
A0858,R_1jPsFTn3dibd0kj,Very Good,grouse,,What a grouse chic or Bird or girl or any item that you think is good (grouse),in the 1950's and 60's,no
A0859,R_3Rb800lV4NyRyp3,Very Good,Grouse,,Oh this steak tastes grouse!,A few times amongst my friends when something is very good!,I think it sounds exactly as it means!
A0860,R_d3Z7zkR7A7bSKWd,Very Good,Grouse,,You're car is grouse,When i talk to mates,No
A0861,R_1pxMNLCD2knEA7A,Very Good,bonza,,"That's bonza, mate! Well done!",When someone has achieved a good result in something.,It a bonza expression!
A0862,R_RfU1tgL2zpSAV6V,Very Good,bonza,,that cake looks bonza,1970s older birthday parties etc,Bonza - describes excellence of quality
A0863,R_3LdqW8zJZGJVB8z,Very Good,Bonza,,That was a bonza night out.,Can't remember,
A0864,R_32X5rFxGhOCZlUS,Very Good,Bonza,,It was a bonza day,On TV/ in the movie The Castle,It has always seemed quintessentially Australian to me
A0865,R_3iLtEC7D5aWFddm,Very Good,bonza,,she's a bonza sheila,used to hear it in the 1960's as a teenager,
A0866,R_vuGGTzyjYTaDqVP,Very Good,Purler,,That catch was an absolute purler.,Was common growing up and I still use it.,I consider it the dizygotic twin of corker.
A0867,R_33C3bn0c9Yz9QKf,Very Good,"Super, grouse",,Thats grouse mate.,??,
A0868,R_Ab3mx09glx7vwOZ,Very Good,Grouse,,The food was grouse.,At work.,
A0870,R_bOdJQLmn8AAlG93,Very Good,Cracker,,That's a Cracker. Had a Cracker time.,Friends. On Face Book,
A0871,R_2EyjgjP5RK0N89m,Very Good,Bonza,,That burger was bonza!,At the footy.,
A0872,R_1eyJaFaw8RVAZ0V,Very Good,Bewdy,,That ute in the trading post is a bewdy,"when someone does something very good i.e. ""I'll get the next shout"" ""Bewdy Mate""","short form ""beaut"""
A0873,R_r1tDyq344jeZ5br,Very Good,Bonzer,,What a bonzer view,,
A0874,R_1llPekpGYAfJ9o1,Very Good,Bonza,,She's a bonsai sort,While watching telly,Nup
A0875,R_1pQAPLVy0sls9EF,Very Good,Bonza,,What a bonza baby!,"My husband's father calls him 'Bonz' which abbreviates bonzer. My father used it, too.","I like it. It's upbeat, fun."
A0876,R_tQl60DjjKpLPbNL,Very Good,Bonza,,That's a bonza dog,Newcastle,
A0877,R_3phZKcolPIrChW2,Very Good,Heaps,,Heaps good,"Everywhere, it is part of our vernacular. You don't even notice it until you live overseas","Australians use ""heaps"" in all kinds of situations."
A0878,R_3O9e5sRQDQUn4kl,Very Good,beaudy,,What a beaudy!,describing a car or a horse?,
A0879,R_BFDLy5cD6A49zuF,Very Good,Spiff,,It's a real spiff show.,Growing up. Around the group of friends.,Could be an offshoot of spesh for special.
A0880,R_bjsjhLQTK7rb4wF,Very Good,bonza,,,,
A0881,R_3szyY4Zdme07aV7,Very Good,humdinger,,It's a real humdinger,When speaking with my older brother,
A0882,R_oY3KrP9QvSnAo37,Very Good,True Blue,,True Blye mate,"About achievements, purchases and more",
A0883,R_2VqM5gJT4tyn3n7,Very Good,Bonzer,,He played a bonzer of a game.,Pub,
A0884,R_XY3huZInooNu7jr,Very Good,beauty (probably sounds more like beauudy),,It's a beauty,"Often hear it in the family, use it myself",The word is usually used as described above with a 'slack' pronunciation
A0885,R_1CpQmaLO0D9OWlx,Very Good,Bonza,,"That was bonza, mate",Probably more so when growing up,Probably don't hear it as much now
A0886,R_3dFW8LEoRGzJCoM,Very Good,Beaut,,"Yeah, she's a beaut.",Perhaps most used for a nice car.,
A0887,R_3Dc35odKwboKH0S,Very Good,Grouse,,That car is grouse mate.,All places.,I don't think it's used as much these days.
A0888,R_1mfO7XcTJgATtXw,Very Good,whacko the cook,,You got the plonk? Whacko the chook!,"Long time ago, but I still use it myself occasionally.",
