participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0965,R_3R4bitiDijCEqDO,Arrogant,thinks his shit doesn't smell,,so arrogant he thinks his shit doesn't smell,Can't remember,
A0966,R_3CE0Zb1uoREpuA0,Arrogant,Stick up his arse,,Walks like he's got a stick up his arse.,In the workplace when someone feels they are being treated unfairly by an arrogant other / often supervisor,
A0967,R_2Tq6HdgNY2inEyu,Arrogant,Tickets on himself.,,Just looking at him you can see he's got tickets on himself.,At home,No
A0969,R_3mjHFhuNupa75vf,Arrogant,tickets on him/herself,,Just brushed everyone else aside - must have tickets on him/herself.,can't recall - also possibly dated,
A0971,R_1jkp2IX8kLiDPN1,Arrogant,Up his own arsehol,,Dutton is up his own arsehole,,
A0972,R_ZgUxDke3PB0uTg5,Arrogant,up themselves; got tickets on themselves; no better than they ought to be,,that prefect is up themselves; that lawyer has got tickets onthemselves; that xxx is no better than they ought to be,"social groups, popular entertainment",
A0973,R_2cC7XAT09WpQSbV,Arrogant,Smart arse,,The PM is a smart arse,Around,
A0976,R_1Nnb7mgoMFpd5iG,Arrogant,Stick up his arse,,"Our PM smirks like he's got a stick up his arse, and likes it.",Everywhere.,
A0977,R_1jeIZpXOWk4UpgV,Arrogant,Up himself/ up herself,,"I can't stand him, he's so up himself","By young people, north shore & northern beaches",
A0978,R_3dKYP1FPIV7o1gq,Arrogant,POKER UP THEIR ARSE,,,,
A0979,R_3NxomimrqFKITka,Arrogant,Karen,,She is acting like a real Karen,Current in word,Still debating about Male equivalent I have suggested Sharon and Shane but it didn't take.
A0980,R_2tbVvOySTwQYjlN,Arrogant,"smartypants, know-all",,,,
A0981,R_1gv9hhWVY1Z4bGh,Arrogant,writing tickets on himself,,,,
A0983,R_3QF3EPrxxpMn1rb,Arrogant,up himself,,,Brisbane,
A0984,R_3Ep3nC21oPtrHin,Arrogant,Grand Poobah (or Pooh Bear),,He thinks he's the grand poohbah,,Used in the flintstones for the head of the Buffalo lodge.
A0986,R_el1w3JXWU8ut2yR,Arrogant,Got tickets on themself,,He's always been a pain. He's got tickets on himself,My grandmother used to day it about a doctor we had. Always right. Never listened. Hubris,No
A0987,R_R8GNvTixEAmLzgt,Arrogant,"All hat, no cattle",,"That bloke thinks he's pretty important, but he's all hat, no cattle.","Mostly rural and regional, from the 1970's to now.","It's related to ""the bigger the hat, the smaller the property"""
A0988,R_1hL5utTUCm6GuCT,Arrogant,Wanker,,That blokes a wanker,Everyday life,No
A0990,R_1Q4a3Hsab2bV2wV,Arrogant,a tosser,,he is a bit of a tosser the way he thinks he run the show,1960's onwards,
A0991,R_3lSmDoPf1UA0ssE,Arrogant,wanker,,he's a wanker. You're such a wanker.,"all the time. very common,",we share this with the brits right? not sure if the seppos use it
A0993,R_3matBwDk03XS07L,Arrogant,up themself,,Jonno ghosted me in the street. He's so up himself,In conversation,
A0994,R_27D29FRWoH7scQd,Arrogant,"Got tickets on themselves, up himself",,"Harry has tickets on himself, or he 'up himself'",Everyday use,
A0995,R_1gFqqouBjpqqcuC,Arrogant,"up themselves, stuck up",,,,
A0996,R_1MW0nK8zreO8mRc,Arrogant,Up themselves,,"Look at Nigel, he is so up himself",Discussions with people,
A0997,R_1CaDAHVozmopmyB,Arrogant,cocky,,he's real cocky,family/friends/social media,
A0998,R_ezhH2ziaHR8j8KB,Arrogant,up himself,,barnaby is up himself,,
A0999,R_2q3FMNK7OIrNZZU,Arrogant,stuck-up (adjective),,Our English teacher is a stuck-up prick.,All sorts of places.,"Rather colloquial, of course."
A1000,R_RElOtQ5UNlDmOWZ,Arrogant,stuck up cunt,,,In work or social situations when a hierarchy is involved.,Very derogatory with anger and rejection of addressee's worth.
A1001,R_XInK5ogDD1p5mHD,Arrogant,smart arse,,he is a bloody smartarse,,
A1002,R_PMdnBoX9GAAD2Zr,Arrogant,He's up himself.,,As above. He thinks his shit doesn't smell.,Pub.,No.
A1003,R_7WLgmlFWAyJ85t7,Arrogant,Has tickets on himself,,He loves himself and has tickets,Growing up in melbourne,
A1009,R_A7GJOotECrEGlnX,Arrogant,up themselves,,They will not take advice - they are really up themselves.,My Dad would sometimes use this expression,
A1010,R_1H1xYBFYw8QijAM,Arrogant,Up yourself,,Don't be so up yourself.,Everyday use,
A1011,R_pQu0k0X4cyebV9n,Arrogant,Up himself! Or 'Full of it/ shit.',,,"School yard, general community.",
A1012,R_zeP3TgIrjvoSgFj,Arrogant,He's so up himself he thinks his farts smell like roses,,,Mainly in my family to describe someone arrogant,
A1013,R_QfBCX2t4Y9u4Ih3,Arrogant,Up himself,,My last boss was right up himself.,,
A1014,R_riNvgsiCfbhfW6t,Arrogant,Up themselves,,,,
A1016,R_2wuI0YpbIyfpxGe,Arrogant,Up himself,,He's so up himself he thinks his shit doesnt stink,See before,
A1017,R_3RvChXurS7goYUt,Arrogant,wanker,,what a wanker,outback/surf beaches,very versatile
A1018,R_1CBgNEi4dQFjDGH,Arrogant,"'full of themselves', 'fucking idiot' (is a very general term that can be used across a range of negative comments).",,"That person is so 'full of themselves', 'so 'full of shit'...",Growing up and on Aussie TV/Movies,
A1019,R_2BgLpcMGihjVG41,Arrogant,Being on oneself. Also thinking his shit don't stink,,,,
A1020,R_ZICYWNANFImq1vr,Arrogant,up himself,,Scomo is so far up himself he can see out his own gob,,
A1022,R_2DTXWVgmiYXbAUG,Arrogant,Wanker,,Scott Morrison is a fucking wanker,Everywhere,It fits
A1024,R_3IYSBStzfag6kYA,Arrogant,so far up themselves they couldn't find theri way out with a torch,,Morrison is so far up himself he couldn't find his way out....,In discussion of politics/politicians,
A1026,R_3LiE5dZkDkkQYWF,Arrogant,Cocky,,He sure is cocky!,Forbes… see previous answers,
A1027,R_2zZl9Aex4dJDsic,Arrogant,Twat,,He's a twat,I use it a lot,
A1028,R_6DJGHwgNz3pQtOh,Arrogant,Up himself,,He's really up himself,Yesterday. Family,No
A1030,R_28MwXvA1wrKQnVo,Arrogant,prick or arsehole,,he is a real prick/arsehole -thinks he knows everything,all the time,
A1032,R_2D6OdalMLdcR6on,Arrogant,Up himself(or herself),,"Cop that chick, she's so up herself.","All over, for ever",
A1033,R_3JjUUTHKzJCrvoO,Arrogant,"Harly elegant, but X thinks their sh*t doesn't stink; related, and highly imaginative, so far up themselves they clean their bum with a toothbrush",,,"Not that often, but from time to time",
A1034,R_rqFytijTme4ht8l,Arrogant,"Toff, toffee nose, tosser",,"That blokes a bit of a toff, really stuck up. I don't like him - he's a tosser.",I just it regularly.,
A1035,R_1d6a381S1gSZa8B,Arrogant,Shit doesn't stink,,He thinks his shit doesn't stink,I've heard this recently to describe a politician.,
A1036,R_1dEyiIXbd5FOBgL,Arrogant,"smart arse, punce",,,,
A1037,R_3fODdLE0OKaYXQX,Arrogant,thinks his shit don't stink,,He's so far up himself he thinks his shit don't stink,"not for a while, come to think of it",
A1038,R_2U5A6kNZQWde2bU,Arrogant,up themselves,,,,
A1040,R_Z7PxGurMQmvox69,Arrogant,up himself,,He's up himself.....,To describe politicians and business leaders,'He's so far up himself you can only see the soles of his shoes'. Also known as the 'tall poppy syndrome
A1041,R_10O6X4g7mSYvmLi,Arrogant,Rates him(her)self,,"Geez, he rates himself.","People chatting about someone with a high opinion of themselves, thought undeserved.",Haven't heard this one for some time.
A1042,R_7VDi8V9SUfQUXwB,Arrogant,Wanker,,Scott Morrison is such a wanker,Social media,
A1045,R_1GHecipIp6PzHzu,Arrogant,arsehole,,,,
A1046,R_9XlvgIRqNkL1Glb,Arrogant,Up himself/herself,,Gee that Morrison bloke is up himself.,,
A1048,R_28O49MinuKCyM6o,Arrogant,his nibs,,would his nibs like something to drink?,my grandparents used it when my brother was being obnoxious,this i love but never heard outside my grandparent's generation. i don't think it's used at all today.
A1050,R_1fZNjxpujJttnQq,Arrogant,Prize prick,,He's a prize prick.,?,
A1051,R_9sOWaHvt0DCBoC5,Arrogant,prick or up himself/herself,,jeez he's an arrogant prick. He's so far up himself that.....,everyday use...,
A1052,R_3lG3N2UrWB8gLOE,Arrogant,up himself or herself,,they are up themselves,during relaxed conversation amongst friends,
A1053,R_UF2BHVoOEZGzdq9,Arrogant,fuck wit,,no,"often, daily",no
A1057,R_2BalWjzS4F4vB4f,Arrogant,Tosser,,That persons a tosser,,
A1058,R_3oZyA7n23yfgNen,Arrogant,Muglair,,,,
A1060,R_2zhWyrLWpOmL8rp,Arrogant,up himself,,That prick is up himself.,It's commonly understood.,
A1062,R_b3kuOCewAdtrpjr,Arrogant,Up himself,,,,
A1063,R_1hHnJrw6YYJaMgb,Arrogant,Up himself,,,,
A1064,R_3KDQM0y7ktmccdX,Arrogant,prick,,arrogant prick pushing in front of someone,supermarket,
A1065,R_1feHEPJGKYbi36z,Arrogant,snotty,,he has a real snotty attitude.,all over,
A1066,R_27CgEcR66VrwoQm,Arrogant,stuck up,,She's stuck up - got tickets on herself,not recently,
A1067,R_3k1A6mgINdNfms0,Arrogant,Poncy,,He's a poncy little prick!,At high school,no
A1068,R_UQmYmwObteL0opj,Arrogant,Up yourself,,,,
A1069,R_3mh2p9o8dlj9NEP,Arrogant,Up him/herself,,Used to describe a boss etc,Amongst workmates,
A1071,R_3MaGNJTJJhAgfWb,Arrogant,Pig / pigheaded,,,,
A1072,R_1JOwwJpWXGf5AFT,Arrogant,up himself,,He's up himself!,,
A1073,R_1EdlmQEU2FXy6FF,Arrogant,Up themselves,,self explanatory,growing up in QLD is was common.,no
A1075,R_vNfhhXWT7biceeR,Arrogant,Up themselves,,,,
A1080,R_1M3QoJC6KBjslYP,Arrogant,up themselves,,they are so far up themselves that,Quite often after a few drinks,
A1081,R_232hpc93bPhB5fZ,Arrogant,he's / she's up himself/ herself.,,He's up himself.,Broadly,
A1083,R_3M3Wh3QdpgqTl41,Arrogant,up em selves,,this bloke is up himself,"often in the work place,",No
A1084,R_xfuzcj3ItTrB0zf,Arrogant,up themselves,,The people in that big house are up themseves.,In conversation with ones peers.,
A1085,R_1oG6o3ysk1soHIZ,Arrogant,Up himself or herself,,He's so up himself,Common usage by family and friends,You can be told not to be up yourself
A1086,R_2aIukC64fGbnP1V,Arrogant,ningnong,,,,
A1087,R_3s50EkMAOvpAlDU,Arrogant,He's got tickets on himself.,,as above - to describe someone,"Since arriving in Australia in 1992, all over the place.",
A1088,R_3j0SwCMg3yMOplE,Arrogant,Know it all,,,In current and general use from when I was young,
A1090,R_1I66cvzfThvRtxj,Arrogant,Don't come the raw prawn with me,,,Often - used it on my Chinese students who practised it religiously,
A1091,R_3jeqkZxiNE4NKCx,Arrogant,upemself,,He/she's upimself/uperself,mostly among drinking mates,still common
A1092,R_WBrhZXG5ZUzF2fv,Arrogant,Up themselves,,He is uphimself,Everywhere,No
A1093,R_2anqVnCwhgCTKrK,Arrogant,he's up himself,,,in conversation over time,
A1094,R_1Qg8goaiKV8w60d,Arrogant,Tickets,,He's got tickets on himself.,,
A1096,R_2zi2Mqf2OO4aQ8C,Arrogant,Up him/her self,,,,
A1098,R_1espTuMZ7fufLPv,Arrogant,full of crap,,,,
A1100,R_3PnJtu2M8pgdEkd,Arrogant,pig; up them self,,,,
A1101,R_vULRMkiy9gAjkdj,Arrogant,up him/her self,,He's so up himself,in the past and the present,
A1102,R_2xx6SUy83ruN3dr,Arrogant,wouldn't give you the time of day,,"He's so full of himself, he wouldn't give you the time of day",my whole life,actually both halves of that sentence would each be suitable answers to this question
A1103,R_3ku1VuBgHU80d90,Arrogant,Thinks his shit doesn't stink,,See above,,
A1104,R_Q9XvknNuWSwxiTv,Arrogant,Has his head up his **se,,,,
A1105,R_12ax2vQIlhl0baD,Arrogant,Wanker,,,,
A1106,R_3HTAtr1ahuK9n9G,Arrogant,Head up his arse,,My boss had his head up his arse in that meeting,,
A1107,R_1OIfCzDjx3JXTfL,Arrogant,Up themselves.,,That bloke is completely up himself!,Used all my life.,
A1108,R_3qTMaFDZ4CVoKpa,Arrogant,Wanker,,That bloke is a total wanker.,All over the place,
A1111,R_2qfSJIXHYYQxZ3v,Arrogant,Fuckn Drop Kick,,why is Cheryl still with that dropkick – Or - don't be a fucken dropkick mate,In my experience it's usually said about a person who overstates their competency - or someone who is a habitual loser due to their own self destructive habits.,
A1113,R_NXsNaGd4LSq8Dip,Arrogant,Up (them)self,,That flamin' drongo's up himself!,"Everywhere, though less frequently recently",
A1115,R_32JGP0f17f96DZl,Arrogant,Wanker,,What a wanker,At work and social environs,
A1117,R_tLLMtXB0ZhNjpPr,Arrogant,Wanker,,"Urgh, BMW drivers always cut people off, you would have to be a complete wanker to buy one.",Friends and work,"It can be used in other ways, but most popular is arrogance. Someone who loves themselves"
A1119,R_1HockuJvHrvznkG,Arrogant,bit up themself,,he/she is a bit up themself,I use it - I sometimes deal with crude & boorish people,
A1120,R_8HsRGepCXNasGGZ,Arrogant,Up him/her self,,That bloke is is so far up himself he can't see anyone else,Often by tradies who are condemning poor workers who think they do a great job,
A1121,R_3no7i6d0XJaDYm8,Arrogant,Cock womble,,Donald Trump is a cock womble,2020,
A1122,R_22J4pVO10PoqzQ9,Arrogant,Up themselves,,That guy is so up himself,Everywhere,
A1123,R_2YM84aKZeWo46pi,Arrogant,He/She is up themself,,,,
A1124,R_1jji22fuqOIoiEE,Arrogant,Up themselves,,He/she is up themselves,Social situations out of hearing of the person in question,
A1125,R_pz8f8gKDsArOzIt,Arrogant,"Up themselves, himself, herself",,Donald Trump is up himself,,
A1127,R_1q8LSwtaewq4O9E,Arrogant,Legend in his own lunchbox?,,Him!He's just a legend in his own lunchbox.,I actually used it myself recently in reference to Clive Palmer.,
A1128,R_1CyjK84rXxYaOLX,Arrogant,Up themselves,,He's a bit up himself,In informal conversation to describe arrogant people,
A1129,R_25FrFOCNvBX7ddo,Arrogant,Stuck up,,,,
A1130,R_2VCLqxnXAeSID9F,Arrogant,Full of shit,,Joyce is full of shit,,
A1132,R_116k6ji7y1VzBp3,Arrogant,Up himself,,,,
A1133,R_27gpfnBkwrOqVKu,Arrogant,Halfway up himself,,He's halfway up himself,"Australia, always?",
A1134,R_2yeFO1UBihnabZA,Arrogant,he's on himself,,,frequently in work situations,
A1135,R_2PqiZcGUKwJGUyz,Arrogant,a dick,,He is a dick,,
A1136,R_UYktbuk8iNJCs49,Arrogant,wanker,,that pollie's a wanker,So often that it's impossible to say,
A1137,R_2zioPhI6qLpP9KB,Arrogant,Up himself or herself,,He thinks he knows everything he is so up himself,Normal conversation,Similar to having tickets on himself
A1138,R_3dRj5EUdn0IbaeZ,Arrogant,Wanker,,What a wanker,,
A1139,R_2X0XWI9UePwF66S,Arrogant,up himself,,That expert/politician/footballer is up himself,conversation with friends/colleagues,
A1140,R_2ttkGR34jcphI2m,Arrogant,Boofhead,,The prime minister is a boofhead,,
A1144,R_2v8kFvjZMwwuDvS,Arrogant,up themselves,,She is so up herself,used more in the 70's and 80's,
A1145,R_bkd2Hu6YI91031T,Arrogant,Having ones head up ones arse,,"How's this Tony Abbott cunt, pricks got his head so far up his own arse he's re-eating breakfast","Talking about boomers, the liberal party, people from the northern beaches","Good options to carry on with your own unique renditions, head so far up his arse he can give himself a prostate check, head so far up his arse he's using his small intestine as a bow tie, etc etc it's just a real good one"
A1146,R_1mlsWEkpk5VADWC,Arrogant,'up him/herself',,He's so up himself.,,
A1147,R_2S6ohipsQAj814C,Arrogant,Up himself,,He's up himself,Frequently used,
A1148,R_1eJIZiaFX0XkcvA,Arrogant,Cocky,,Don't be so cocky you only won one game.,Heard and use it in everyday language.,
A1149,R_OfBZokDu8LeocZX,Arrogant,Up himself,,,,
A1150,R_1DSEJwS0yauuczr,Arrogant,head up his arse,,His head's so far up his arse he can see himself smile,1990s; suburban middle class,
A1151,R_1kG1rKANLFF6GqT,Arrogant,up themselves,,,"1960s onward, north Queensland",
A1152,R_3EiJkQVZOzXnHgb,Arrogant,He/she has tickets on themselves,,"they think they know it all, they have tickets on themselves",in general conversation,I like it as it gets right to the point
A1154,R_1kOJ8GLSxDAYqI4,Arrogant,wanker,,,,
A1156,R_1QlRDwCXmLe9Chj,Arrogant,Stick up their arse,,Mate don't bother she's got a stick up her arse,Dance,"Means stiff backed, posh, recons she's better than what she is"
A1157,R_3QSgcxJFr9C8ceF,Arrogant,rupert,,he's another bloody Rupert,ADF 80s and 90s,Ruport was the eponymous British toff officer
A1158,R_PRJBlDJyxQloJLb,Arrogant,up himself/herself,,He's really up himself.,in workplaces,also used by the educated
A1159,R_3GBWoRH6rg7wYBp,Arrogant,Smug bastard,,"""You've only won at monopoly because you cheated! You Smug Bastard""",Very commonly. Used very commonly in conversation.,
A1160,R_1kHLCe45xK7erz7,Arrogant,cock sure,,he is pretty cock sure of himself,all the tikme,
A1161,R_3oAWzE5WW5c7PZR,Arrogant,Tall poppy,,That tall poppy needs to be cut down to size,Everywhere,
A1163,R_ZEMLj2j1QoE6Fcl,Arrogant,snothead,,"A real snothead, wouldnt even say gday",general population,no
A1164,R_BG52arqzFPCZOIF,Arrogant,has tickets on them selves,,,,
A1166,R_22sJwh1mSnp3VOv,Arrogant,up yourself,,He's right up himself,I use it. It was very popular growing up in the 80s.,
A1167,R_21zywuWNNHfeihi,Arrogant,He's on himself,,,,
A1169,R_5zJgzsu1DciGUJr,Arrogant,prick,,,"currently, everywhere including on facebook",
A1171,R_2w1eVR60iO2LITA,Arrogant,Cocky,,,,
A1173,R_1LRrWs5jPR2raGA,Arrogant,"FIGJAM, his shit doesnt stink,",,The athlete proved his arrogance following his perfect performane FIGJAM,"Footy, pub, sports, socially",Still used
A1174,R_21alt7QjUdIDEwB,Arrogant,"""Up"" himself/ herself",,He's a bit up himself,Often used about someone who tried to be superior.,
A1175,R_SWg5xnhcBJ6T5NT,Arrogant,Up themselves,,Scott Morrison is up himself,Everywhere,
A1177,R_paEnPqWihKUpc8p,Arrogant,"He's a barnaby, a fucking barnaby.",,"He thinks he's smart, the fucking barnaby!",When sensible people are drinking.,Yeah nah
A1181,R_123TgDlPmwjpfF8,Arrogant,wanker,,The wanker did not recognise his mistake,,
A1182,R_3oTUuWMUJkebPtc,Arrogant,cocky,,that guy struts around he is all cocky,local vernacular,
A1183,R_3rY553wTgX91iKr,Arrogant,up himself,,Campbell Newman was up himself,,
A1185,R_3lzvjtLRjVb3xqz,Arrogant,Up themselves,,She is really up herself,Not since school in the 1980s/90s,"No, but I missed the one about someone ugly - I would say 'face only a mother could love' or 'ugly as sin' - sorry questionnaire doesn't have a back button."
A1186,R_eVdG2VD0PFWwjbX,Arrogant,Cocky,,He's very cocky,Used when describing a colleague who was over confident about something,"Based on either birds or penises, I guess."
A1188,R_UlnDzhO5ehHn1rb,Arrogant,got his head up his arse,,,all over for a long time,the inference is that no-one else is good enough to be up his arse
A1191,R_1K1lXCg5A4gSS8U,Arrogant,Bee's knees,,She thinks she's the bee's knees.,"Its not very common, perhaps among older people.",
A1192,R_1onlBBOnQAjKzo2,Arrogant,Arse,,He's such an arse,All the time,Short for ardor hole but has more particular meaning when shortened
A1193,R_Od8DxZzL389Ct5D,Arrogant,Cocky,,Oh he's a cocky one,Conversations movies books,
A1194,R_31LwoiOS4pIgHRp,Arrogant,Up themselves,,He's totally up himself,"Frequently, social settings and especially as commentary on tv",
A1195,R_3Vs37woGLZ3LF3X,Arrogant,Pig,,He's an arrogant pig,Television & in general conversation,
A1196,R_2aUXHdDFyApKNuj,Arrogant,A dick,,,,
A1197,R_QcQsWt93tDmDmxj,Arrogant,Up himself,,He's a bit up himself.,Mostly in office situations.,
A1198,R_1FIAZ95kbPazQrT,Arrogant,arsehole,,that supervisor is a arsehole,from mates,
A1199,R_2t3dp61NvS1glFe,Arrogant,Up themselves,,Very few male Oz politicians appear not to be totally up themselves (excuse the convoluted grammar),I use it all the time,It barely covers some arrogant peoples' attitudes
A1200,R_1DMCBufECaQd3Lk,Arrogant,Up himself or herself,,He/she is up themselves,,
A1201,R_YczPKolTdRoJgFb,Arrogant,Up himself/ herself,,That posh arsehole is so up himself,,Stuck up or up yourself - no greater crime
A1204,R_2DXEcUev60yLFOh,Arrogant,Got tickets.,,That prick has tickets on himself.,Working in a country pub.,No.
A1205,R_2usJtMMpIvr6Ztt,Arrogant,Tall poppy,,That fellas suffering from tall poppy syndrome,Quite regularly,No
A1206,R_UyBaErYLO0ix8lz,Arrogant,up themselves,,,,
A1207,R_1CsykF80Nufsxrl,Arrogant,an arrogant arsehole,,the PM is....,people discussing politicians,accurate
A1208,R_2tDzwuK7QRCkJD6,Arrogant,Head up his ass,,If Jim didn't have is head so far up his ass he would be a half decent bloke,Probably an older saying,
A1210,R_8olZvXuIMdxaeS5,Arrogant,"A cocky bastard, a cocky prick",,,,
A1212,R_2xGcdhvfhTfqAIV,Arrogant,Nostrul,,Angry etc lose in it,Some one going crazy,Nostrils get flared when they're angry all the time
A1214,R_3I0szYRcvONRF5q,Arrogant,up himself/herself,,She thinks she's so good - she's so up-herself,many times and places - country and city,"I understand that it refers to having your head up your backside, which can also mean 'ignorant'"
A1215,R_plnW46hZQzo4Plf,Arrogant,Up themselves,,,,
A1216,R_2rPiqVdD63SdBFS,Arrogant,full of himself,,,,
A1217,R_3gMZXdrsHhd9y8b,Arrogant,Up themselves,,"Man check him out, he's so far up himself.",General conversation.,Wanker can also be substituted for this phrase
A1219,R_1erZVLSC6poiKQr,Arrogant,Arrogant arsehole,,He's an arrogant arsehole,"Recently, from business associates",
A1220,R_1EXSOiNVUBC6yyx,Arrogant,Arsehole,,What an arsehole only thinks of himself,Common in qld,
A1221,R_3lyjGWFtvberQZs,Arrogant,Too cocky/big for his boots,,He had too much to say in the meeting. He is too big for his boots,Conversations re implications of swollen head.,
A1222,R_2A0AfXwsR78DSrk,Arrogant,Up yourself,,You're so up yourself.,80s at high school,
A1225,R_1CrPnRxDBMYE7Rm,Arrogant,Up his own ass,,Scott Morrison at press conferences is constantly up his own ass.,"Honestly it might just be me, but I've heard people my age say it",
A1226,R_2SHzElO9raLqjeJ,Arrogant,Snob,,,,
A1227,R_1PRjxjrkT4e1BBO,Arrogant,They are up themselves,,So and so is so far up himself.,Everywhere since forever.,
A1228,R_3s5LMDJP3wI5xQX,Arrogant,Shit doesn't stink,,She thinks her shit doesn't stink,My old man,
A1229,R_25AuhAmYKCCe7iE,Arrogant,Stuck-up,,She's pretty stuck-up,School,"I'm more likely to say ""she's up herself"""
A1230,R_2ckKyyB8dloiVz7,Arrogant,Up himself,,He's up himself,,
A1232,R_25HJEJdDaFQTGpO,Arrogant,Smartarse,,He's a smartarse,Often,
A1233,R_2TN07h3pbTUc1r8,Arrogant,Up herself,,Shes so up herself it's a wonder she doesn't stick her tooth brush up her arse to clean her teeth,Derogatory statements about senoir bureaucrats pontificating about Covid,
A1234,R_2CPbfBlMyx9Pnja,Arrogant,"""full of themselves"", tosser",,,,
A1237,R_1FhO5LGAhs4033e,Arrogant,Wanker / up yourself,,Your boss is a real wanker / Your boss is up himself,In general conversation,Is forceful
A1238,R_2VQJ3KflGZFjNRj,Arrogant,Up themself,,He's a bit up himself,,
A1239,R_3mkpQhNVYqpQq4H,Arrogant,Up themselves,,They are up themselves,In relation to politicians,It's less cruel than some
A1240,R_2VkH5fCxaZkYWLB,Arrogant,Pig,,,,Don't know if this is slang?
A1242,R_3rONBA9iWXInkmx,Arrogant,Prick,,What an arrogant prick.,,
A1244,R_d5AFFX9SPniwQj7,Arrogant,He's up himself,,Our coach is up himself!,Not sure,
A1245,R_27US50kej49pfvL,Arrogant,Cockhead,,Have a go at him will ya! what a cockhead!,"usually to describe a show off, or big head boasting about how good they are.",There are a lot of cockheads out there.
A1247,R_2dfISSravvpriZd,Arrogant,Pole up his a@@@ [bum],,,,
A1248,R_3oL0KcjqlhdblrZ,Arrogant,Tosser,,"He was a right tosser, thought the sun shined out of his arse","To describe anyone, mostly male, who is acting like they're better than everyone else",
A1249,R_2ARUK01qzCHU7Tb,Arrogant,He reckons he passes polished turds,,,Not for some years,
A1250,R_3KCLvC7oAw1oN6H,Arrogant,Cocky,,Somebody's a bit cocky,Frequently in everyday conversation,
A1251,R_1LGzhcJU199Qxod,Arrogant,Cockhead,,,,
A1253,R_Xh5Wb9sPIJMF973,Arrogant,Cretin,,"That guy cut me off (when driving), what an absolute cretin",When driving in the car with my mum - she was a boomer,
A1255,R_3j1oud2MLLfYQqz,Arrogant,"Up himself, thinks his shit don't stink",,,,
A1256,R_3DiiKePREKtgwuF,Arrogant,"Up themselves, cocky",,They are up themselves,Normal conversation,
A1257,R_20SdB8vxz9Wezb4,Arrogant,Up him/her self,,"Oh, they think their the best, so up themselves",Eveyday,
A1258,R_Y0kmlQtUTolBC81,Arrogant,Got a stick up his arse,,,,
A1259,R_2PmKnCGpi6hrdl1,Arrogant,Prick with ears,,Ignore him/ he's just a prick with ears…,When someone is annoying or acting like an idiot,Still use it as an expression..
A1260,R_1n1Sa17EPp6Onzi,Arrogant,Up himself,,That guy is really up himself,,
A1261,R_1o6G8tbAfgd4ksH,Arrogant,smart alec,,"He''s such smart alec, he thinks he knows everything.",General conversation when it is relevant,
A1264,R_z6ZrCpojHX13mhz,Arrogant,'e reckons 'is shit don't stink,,See above,Everywhere!,Nope
A1265,R_3dSTz6ntJaFtLsw,Arrogant,'up himself',,,,
A1267,R_2V9KxbZHmdP341m,Arrogant,Up themselves,,,,
A1268,R_1eyJl116DLRdBQ9,Arrogant,Smartarse,,"As before the drongo at work (male, pair and stale, from someone who is not a man haters!) who really thinks thinks only he knows the answer. Grrr",At work (universities are full of them),"It is, I'm my opinion, vastly underused"
A1269,R_272oa7JSrc8zxL4,Arrogant,up himself / herself,,"fricking terry is so up himself, thinks he's so shit hot",its a commonly used term,
A1270,R_Qm6CRA0OW9YJuKt,Arrogant,Ponce,,,"Often used about politicians, or acquaintances who were a bit self-important",
A1272,R_Q4vjfSU8QStnIXv,Arrogant,He/ she thinks their shit doesn't stink..,,As above,When someone acts ' stuck up',
A1273,R_4JbikNmC0BMEzfz,Arrogant,Wanker,,,,
A1274,R_1PR84MKaJW3ZcyM,Arrogant,stuck up,,He is too stuck up to notice us.,In Queensland growing up,
A1276,R_R9QjacU76EqHqIp,Arrogant,Up him/herself,,He's up himself.,"School, footy club",
A1277,R_1IH6r1FEX0axwAH,Arrogant,Up themselves,,That guy in the Ferrari is so up himself.,We used this a lot growing up and I've heard younger generations using it too.,"Refers to them being big headed, proud."
A1278,R_3esJBn76sqLXZpz,Arrogant,Up themselves,,,,
A1280,R_1exELXiGqeJF5lw,Arrogant,Cocky,,His attitude is a bit cocky,WA and Victoria,Cocky - Good opinion of himself.
A1282,R_XppNtiCZKjqbOnL,Arrogant,Big swinging dick,,,,
A1283,R_800Z6ooTp4qvZvj,Arrogant,Lord or lady Muck,,"Who do you think you are?, Lord Muck",In my family and amongst my peers,Also used to describe someone who thinks they are above doing manual work.
A1284,R_1Lva5xHpEGfnewy,Arrogant,Full of him or herself,,He is full of himself,Very frequent even nowadays,
A1286,R_aVtJ7p9mcHYExwd,Arrogant,Tall poppy,,He's a tall poppy who needs to be cut down to size,About leaders in politics and business,
A1289,R_2eXraNj5TNcTLw7,Arrogant,Someone who is up themselves,,That guy is so up himself,,
A1290,R_rpyjAOxCPF3IrU5,Arrogant,upstart,,,,
A1292,R_d4rub48rNCW3w1H,Arrogant,Up themself,,Scott Morrison is so up himself,Everywhere. Still a favourite,
A1294,R_2uPoPZ2a6QTMi9I,Arrogant,Up him/herself,,He's really up himself,,
A1295,R_3Rr08r4WOUGQOJG,Arrogant,Gutter snipe,,That rude arrogant guy is nothing but a guttersnipe,Very old,
A1298,R_vwtGR6d4IRBMzE5,Arrogant,Up Himself,,He's so far up himself it's not funny,"On many, many work places over the years",Still in common use in WA
