participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A1192,R_1onlBBOnQAjKzo2,Attractive Person,A looker,,She's a looker,Mostly by boys when I was a teenager,
A1193,R_Od8DxZzL389Ct5D,Attractive Person,Stunner,,Hey aren't they a stunner,Conversations tv movies,
A1194,R_31LwoiOS4pIgHRp,Attractive Person,A looker,,He's a real looker,"1970s, on the footpath, amongst friends",
A1195,R_3Vs37woGLZ3LF3X,Attractive Person,Good sort,,He's a good sort,On television & general language,It's a nice term
A1196,R_2aUXHdDFyApKNuj,Attractive Person,Deadly,,,,
A1198,R_1FIAZ95kbPazQrT,Attractive Person,bute,,she is bute,mates,
A1199,R_2t3dp61NvS1glFe,Attractive Person,"I'm not sure how you spell ""fwoooarrrr"" Hot, ""bite-your-wrist hot""",,She is hot,,
A1201,R_YczPKolTdRoJgFb,Attractive Person,Spunk,,He's a total spunk rat.,,"Spunk, spunk rat, spunk bubble"
A1203,R_2fDTlmmtz7Dz7gf,Attractive Person,looker,,'-pointing at good looking person- They're quite the looker.,In passing conversation,
A1204,R_2DXEcUev60yLFOh,Attractive Person,Sort.,,That bloke is a real sort.,During my youth.,It has not been used to describe me for some time.
A1205,R_2usJtMMpIvr6Ztt,Attractive Person,Sheila,,"Man, she's a good looking sheila",Old movies,No
A1206,R_UyBaErYLO0ix8lz,Attractive Person,spunk,,,,
A1207,R_1CsykF80Nufsxrl,Attractive Person,a good sort,,he/she is a good sort,socially,
A1208,R_2tDzwuK7QRCkJD6,Attractive Person,Fabio,,"Wow, John is such a Fabio. A name you might call a man who is attractive, often long hair and manicured",This phrase is from a long time ago,I know many other phrases bu the seem to change over time
A1209,R_6uo0rAerZ6efM9r,Attractive Person,humdinger,,"She's a real humdinger, that one",My earlier years,
A1212,R_2xGcdhvfhTfqAIV,Attractive Person,Bender,,She's a bender,When a bloke finds out she's a he,After you have been or during a bender and find out she is a bit north like. you
A1214,R_3I0szYRcvONRF5q,Attractive Person,a good sort,,She's a good sort!,mostly in my childhood in the country,"i remember it relating more to women than to men, but it could be either"
A1215,R_plnW46hZQzo4Plf,Attractive Person,Dazzler,,"Rachel is a dazzler, you will admire her….","Very rare, more in period film, drama",No
A1216,R_2rPiqVdD63SdBFS,Attractive Person,easy on the eye,,The new gardener is easy on the eye.,,
A1217,R_3gMZXdrsHhd9y8b,Attractive Person,Easy on the eye,,Wow she's really easy on the eye.,"In the country, usually as a passing comment",
A1219,R_1erZVLSC6poiKQr,Attractive Person,Doll,,He/she's a real doll.,Years ago,
A1220,R_1EXSOiNVUBC6yyx,Attractive Person,Ripper,,She's a ripper looking sheila,North qld,Widely used to refer to something above the ordinary
A1221,R_3lyjGWFtvberQZs,Attractive Person,She's a good looking sheila,,Used to describe an older woman while chick for younger,Family,
A1222,R_2A0AfXwsR78DSrk,Attractive Person,Sheila,,Look at those sheilas.,,
A1223,R_2rSgjvorVROeRm5,Attractive Person,Hot as,,That guy is hot as!,,
A1224,R_ros7Pl2Xq78Rk4N,Attractive Person,buff,,He is very buff.,Conversation with friends,This is more often applied to men - but I've heard it applied to women.
A1228,R_3s5LMDJP3wI5xQX,Attractive Person,Spunk,,He's a spunk,,
A1229,R_25AuhAmYKCCe7iE,Attractive Person,Sheila,,She's a pretty nice sheila,TV shows,I don't use it
A1232,R_25HJEJdDaFQTGpO,Attractive Person,Hunk,,He's a hunk,In reference to males,Spunk as well is used
A1233,R_2TN07h3pbTUc1r8,Attractive Person,Dish,,"He's a dish (or dishy), he can park his boots under my bed any time!",Mostly when I was much younger!,No
A1235,R_1oHesurFxq9XCeA,Attractive Person,a spunk,,He's a spunk.,Young people used it in the 90s,different meaning in the UK
A1236,R_beaXFwunh7vqoW5,Attractive Person,Spunk,,Gosh he's such a spunk.,In high school,It's a great word.
A1237,R_1FhO5LGAhs4033e,Attractive Person,Spunk,,She's a bit of a spunk,Used all the time growing up (teenage years in particular),Find it quite endearing
A1238,R_2VQJ3KflGZFjNRj,Attractive Person,Spunk,,He's a spunk,When I was growing up,
A1239,R_3mkpQhNVYqpQq4H,Attractive Person,CHOttie,,"Professor Brett Sutton, the Chief Health Officer, is nicknamed the CHOttie because he is very sexy",On Twitter mostly,"I like that we can respond to our public health officials like this, despite the objectification. I have not bought a cushion. See also Horn bag (usually refers to a woman)"
A1240,R_2VkH5fCxaZkYWLB,Attractive Person,Spunk,,He's such a spunk,"Growing up, as a teen in 80s, this word was in common use. Hear it occasionally now in the country among people my own age",
A1241,R_UbjQqIvGiOsLxXr,Attractive Person,stunner,,"wow, what a stunner","for a long time, maybe not so much recently","not sure how Aussie this is, maybe shared or even imported"
A1242,R_3rONBA9iWXInkmx,Attractive Person,Spunk,,What a spunk.,Referring to a hot guy back in the 70's,Been replaced by hunk in recent years
A1243,R_1k0vw1LGWZ0q8i6,Attractive Person,spunky,,Hi spunky,My fondest memory is of an old girlfriend saying it to me when she introduced herself. Mid 70s,
A1244,R_d5AFFX9SPniwQj7,Attractive Person,Good sort,,Wow! What a good sort!,Growing up,
A1245,R_27US50kej49pfvL,Attractive Person,a Spunk,,"Jeez, she's a bit of a spunk, aye.",Back in the old school days mostly. Still used by some of us more mature people.,Top word for describing a Spunky sheila.
A1246,R_sLLq6ExGaCHEi89,Attractive Person,A bit of all right,,They're looking at you like you're a bit of all right,,
A1247,R_2dfISSravvpriZd,Attractive Person,Humdinger,,,,
A1251,R_1LGzhcJU199Qxod,Attractive Person,Babe,,,,
A1253,R_Xh5Wb9sPIJMF973,Attractive Person,Snack,,That guy is a snack,"By younger people, gen z and alphas. Socialising and on social media","Means that a person is attractive or ""yummy"""
A1255,R_3j1oud2MLLfYQqz,Attractive Person,Spunk/spunkrat,,,,
A1256,R_3DiiKePREKtgwuF,Attractive Person,"Good looking, hot",,He is hot,Normal conversation,
A1257,R_20SdB8vxz9Wezb4,Attractive Person,Good sort,,"Oh, he/she's a really good sort",1950's - 1980s,
A1258,R_Y0kmlQtUTolBC81,Attractive Person,Bit of alright,,,,
A1261,R_1o6G8tbAfgd4ksH,Attractive Person,he's a good looker,,,mt sister and I at music events,It's been around a long time
A1263,R_7ak5jT6DkuqLDc5,Attractive Person,A 'looker',,She's a bit of a looker,Talking about someone with good looks,
A1264,R_z6ZrCpojHX13mhz,Attractive Person,A bit of orright.,,"Cor! She's a bit of orright, eh mate?","Frequently, although it's often used by older tradesmen.",Nope
A1265,R_3dSTz6ntJaFtLsw,Attractive Person,spunk(y),,,,
A1267,R_2V9KxbZHmdP341m,Attractive Person,Mate,,He's a good mate,,
A1268,R_1eyJl116DLRdBQ9,Attractive Person,Spunk,,My gay and straight grinds both say that Brett Sutton is a spunk,Press conferences (not those with ScoMo or his cronies though),
A1274,R_1PR84MKaJW3ZcyM,Attractive Person,spunk,,He's quite a spunk,In Queensland growing up,
A1275,R_2rNJsEyjwLaUMgv,Attractive Person,a spunk,,,my aunty uses it,
A1276,R_R9QjacU76EqHqIp,Attractive Person,A bit of orright,,She looks orright,At school,
A1277,R_1IH6r1FEX0axwAH,Attractive Person,Hot,,Did you see the muscles on that hot guy?,Young people use it a lot when discussing others.,
A1278,R_3esJBn76sqLXZpz,Attractive Person,Hottie,,,,
A1279,R_2cpjgRd00XJuZUi,Attractive Person,"""Easy on the eye"", ""A bit of alright""",,He's easy on the eye,Old usage conversation with older generations and also film/TV,
A1280,R_1exELXiGqeJF5lw,Attractive Person,Gem,,She looks like a real gem.,In WA,He's a gem. (Meaning he's outstanding)
A1283,R_800Z6ooTp4qvZvj,Attractive Person,Top shelf/ Top sort,,Wow are they top shelf.,In my peer group.,usually refers to someone who is very high class or genteel in manner as well.
A1284,R_1Lva5xHpEGfnewy,Attractive Person,a looker,,She is a bit of a looker,"Still used, but more so by country people",Nah
A1285,R_zexXGfJ92cbXV97,Attractive Person,bit of alright,,"he/she's a bit of alright, but not much to talk to",now and then,
A1286,R_aVtJ7p9mcHYExwd,Attractive Person,Eye candy,,(Name) is a bit of eye candy,"Friends, work",Not sure whether it originated in the USA
A1289,R_2eXraNj5TNcTLw7,Attractive Person,Hottie,,Dylan brown is a real hottie,Everywhere,
A1294,R_2uPoPZ2a6QTMi9I,Attractive Person,Grouse,,She's a grouse sort,,
A1295,R_3Rr08r4WOUGQOJG,Attractive Person,Spunk,,That guy over there with the tight jeans and mullet is a bit of a spunk,70s growing up as a teenager in our little gangs,
A1298,R_vwtGR6d4IRBMzE5,Attractive Person,Looker,,She's/He's a looker,Normally at a party / gathering mainly men looking at a female,
A1300,R_27I1VRkkNf95dix,Attractive Person,a bit of a sort,,,,
A1301,R_Yc3Qs4TBinyXXFL,Attractive Person,Good sort!,,He /she is a good sort.,As a teenager,
A1305,R_2CP3yLduPvUiZwT,Attractive Person,bit of all right,,She's a bit of all-right.,Maybe the Paul Hogan show.,Not politically correct and generally refers to attractive females.
A1306,R_2qdY9dCc5cxaADF,Attractive Person,A dead set spunk rat,,,TV,
A1308,R_VL0ccLFdWlp99M5,Attractive Person,Babe,,He's such a babe,I used to say this about good looking men,
A1310,R_2wjHouMvZpLAsBn,Attractive Person,Sheila,,Rach is a bit of top Sheila,,
A1311,R_3q861vdjUgMoUAx,Attractive Person,Spunk spunky,,She's a spunk/spunky babe,"High School onwards, heard universally, not gender specific, females would refer to males in the same way",
A1315,R_1gzRTfEbQp7Z3pA,Attractive Person,Spunk,,"He's gorgeous, a real spunk","Was very populist when I was a kid in the 80s, everyone was spunky.","My mum used say that's awful, it means sperm 😂"
A1318,R_e4zjrUCdpfPndkd,Attractive Person,good sort,,She's a good sort,,
A1320,R_xa8vo7GD2Vqvpzb,Attractive Person,A looker,,She's a real looker.,Older relatives and tv,A bit dated now.
A1321,R_1HbNjbQUvSQ6WbW,Attractive Person,Reef walking,,"When asked if someone is good looking and the reply is'Mate, I was reef walking'",WA and not for years!,Maybe not uniquely Aussie but sounds like it could be
A1322,R_11dU3NKTKvCiw9B,Attractive Person,Good sort,,She is a good looking good sort,,
A1323,R_3nVqGDPpTCm4j3e,Attractive Person,Stud,,What a stud,"Used to describe a good looking person, usually a man",
A1324,R_3L1EzvWbhMf3LSh,Attractive Person,She's a good sort,,"Billy's girl, she's a good sort",Often around horse people,
A1326,R_1IGCSxXTntB4clO,Attractive Person,hottie,,.... is such a hottie.,,
A1327,R_Qbj9QFrAISlI5BT,Attractive Person,Hot,,Hot chick/bloke,Spoken about someone,
A1330,R_x655PrGmmqEbdV7,Attractive Person,Hot,,She is hot,,
A1331,R_2WTO6ciKtOKE7MB,Attractive Person,Looker,,She's a bit of a looker,,
A1333,R_3r2rxmkYQeeejVq,Attractive Person,Beaut,,She's a beaut,,
A1335,R_215pgO826KFhsLO,Attractive Person,Should be in pictures,,Woooo she/he 'should be in pictures',Not so often since 'political correctness' became favour of the month,Just answered that I reckon
A1339,R_2qpXK3SXf9G64uh,Attractive Person,Bit of a looker,,Your girlfriend is a bit of a looker,Childhood,
A1341,R_2Et7m8fIm8W8WNC,Attractive Person,Spunk,,"""Wow that guy over there is a spunk "".",Usually in a group of girls when out having a good time.,
A1342,R_3p3GCS48xvbFtWF,Attractive Person,Spunk,,He's a bit of a spunk.,Used to use it when I was a teenager.,
A1343,R_2wQyeBu3gr6FMyb,Attractive Person,'or-right'!,,They're a bit orright,in public settings - observational encounters usually with friends,
A1344,R_2ci8tFwCMBQMlFn,Attractive Person,a bit of allright!,,He's/She's a bit of allright!,Not often in the past 10 years. Mainly out in the country.,"Can apply to anything - not necessarily human, breathing or legal."
A1349,R_3isSH19HnfntlVk,Attractive Person,Sort,,"She's a sort, hey?!",Usually casual conversation with friends observing other people,No
A1350,R_3J8mpuED9lR48ps,Attractive Person,good looker,,He's/she's good looker,all life,not sure ifit's uniquely Australian
A1351,R_qIsUNmf88KlgGjv,Attractive Person,spunk,,He's a real spunk,70-80s Sydney,It has other meanings too. Ejaculation.
A1355,R_4UfGzpNGWHTLlVT,Attractive Person,hot,,She is so hot Id run away from home for her.,Socially and in the workplace++,
A1357,R_018Q3vJ3MKKAURX,Attractive Person,Bonzer,,She's a bonzer Sheila; he's a bonzer mate,Common use in my childhood,
A1358,R_r0cMhPBsQHEDhSN,Attractive Person,Spunk,,She is such a spunk,Commenting on girls at school,"Very Australian use. I'm an expat living o/s and have enjoyed other cultures' use of the word. In UK = semen. In the US= get up and go attitude. Imagine our delight to hear an American general address an auditorium of people and say "" I have so much spunk within me. By the end of this week I want to see my spunk in your faces.... Completely unaware of the meaning in the UK"
A1360,R_1CkdJhcLrcKyjMm,Attractive Person,Looker,,She's a right looker!,"At the pub, in general conversation.","Looker is interchangeable with ""glamour"". Also, I'm not sure if ""looker"" is uniquely Aussie vernacular."
A1363,R_2s1oyVTn2UXoaOZ,Attractive Person,"hottie, duck's guts, corker",,That hottie's a corker. She's the duck's guts.,Over a middie or a schooner at the pub checking out the sheilas.,There's a lot of them.
A1366,R_vcTgdN0u3W4wKkx,Attractive Person,Spunk,,,,
A1368,R_sBj8mXEJLvuSWJj,Attractive Person,spunk,,What a spunk!,Since my teens seeing guys and when I met my husband,very expressive
A1369,R_3NPurISmwxgvepy,Attractive Person,"spunk, top sort,",,he's a spunk,I dont very often here it but i use it,
A1372,R_0v1IzqTyPDwf8c1,Attractive Person,sort,,He/she is a bit of a sort,,
A1373,R_3lzt71YfG8DOozP,Attractive Person,Looker,,She was a bit of a looker in her day,My Dad talking about a celebrity or acquaintance - female,
A1374,R_1LoFG3NnOWfmqKD,Attractive Person,Stunner,,,,
A1375,R_3ne1TtHMbRIPAk3,Attractive Person,Good looker,,She's a good looker!,,
A1376,R_2X0YlwoPlRbQ9s2,Attractive Person,I wouldnt crawl over her to get to you,,As above,All my life,No
A1378,R_WCBh3jHpuyN1UQN,Attractive Person,Hot,,"Oh my god, they're so hot!",Tv; friends;,
A1379,R_1l4ceb4JvxDaKyb,Attractive Person,Hornbag,,,Kath and Kim,
A1381,R_3NyXhqyWaCwi6bQ,Attractive Person,sight for sore eyes,,he / she is a sight for sore eyes,,
A1382,R_2uvzpuqoxPQKXDo,Attractive Person,Stunner,,She is a stunner,,
A1383,R_3Ic7WJf5jahdWGE,Attractive Person,Sort (female).,,She's a sort! She's a good sort.,When I was growing up. Mostly from male family members.,
A1384,R_PuKdw0rNU0QQubL,Attractive Person,Hottie,,Have you seen Mel's new boyfriend? What a hottie!,"It's one of those things most people wouldn't say in everyday life, but you see it all the time on TV (Home and Away comes to mind), often for someone who is new or who the speaker only recently met",
A1385,R_3Di1NE383QgeKIE,Attractive Person,Sheila (girl),,"WOW, she's a grouse sheila.",Back in my Dad's day.,
A1387,R_8xqFzL5ZbiFi7T3,Attractive Person,"A looker, a good sort",,"Wow, she's a good sort",Not so PC these days but very popular in my youth,It's meant to be a compliment
A1390,R_10PDZw9hYY2kQ4g,Attractive Person,Tizzied up Sheila lit up like a Christmas tree,,She was all lit up,Quite often,No
A1391,R_1q57FMcvP47PMow,Attractive Person,hunk/ hunky,,he was a hunky misogynist.,as a teenager,
A1394,R_3Gy70byeyUEQl67,Attractive Person,bonzer,,,,
A1395,R_1DpXGbAeXNxmyK7,Attractive Person,sort,,she's a good sort,in the 60's in Sydney,
A1398,R_xipku8zIe7SjT8Z,Attractive Person,Bonza or cracker,,She's a cracker,,
A1399,R_2AY9HIR1NdrgIFU,Attractive Person,spunk,,The guy who plays Nick on McLeod's Daughters is a spunk.,"McLeod's Daughters, the Internet",
A1400,R_ze8IcxMMcQ9wWHf,Attractive Person,Get an eyeful,,Geez get an eyeful of her,Young men,
A1401,R_UbdZscgnmCFEtCV,Attractive Person,Top shelf,,That Sheila is top shelf,By a friend in relation to an attractive woman,
A1402,R_um5NOtGlW05nFdf,Attractive Person,Stunner,,She's a stunner.,,
A1403,R_1MPQymPp7bXtDj6,Attractive Person,hottie,,Those Olympians are all hotties.,"Rcently, TV, friends",
A1406,R_SN3ibcoHAYxAgWR,Attractive Person,looker,,"she was very pretty, a real looker",it's been around a long time certainly used by my brothers,I am not sure if it is strictly an Australian expression
A1408,R_AGxkJ1W2JQqwdwt,Attractive Person,Good sort,,She/he's a good sort,Up herself like a good sort,
A1411,R_1otdVqOSmIwywog,Attractive Person,Hottie,,He/she is a hottie,In general community and on TV,"Love the portmanteau of Brett Sutton, Chief Medical Officer in Vic, being referred to as a Chottie (putting aside any objectification of him!)"
A1413,R_2tLHiRDxi9GEpl1,Attractive Person,Top bird,,She's a top bird.,Growing up in country Victoria,
A1415,R_3iOqZIQlLS0bjcK,Attractive Person,"doll (female) cutie (female), drop-dead gorgeous (female), hunk (male), chick magnet (male)",,Delvene Delaney is drop-dead gorgeous,common in male conversations reviewing or ogling a beautiful woman,modern slang for 'attractive' is now US-centric I fear - thanks to the internet - UNFORTUNATELY
A1416,R_1eqKAvImGBwWbFl,Attractive Person,Spunk,,Look at that spunk,Used ironically as a bit dated now,
A1421,R_3fPh5gwPHzhzvZ4,Attractive Person,Hot person,,She is 'hot',,
A1423,R_2tg2stw3j5cHfq2,Attractive Person,Stunner,,That Jessica is a stunner,,
A1424,R_3e9QAN21E45sH6Y,Attractive Person,Spunk,,He's a hot spunk,Growing up,
A1426,R_1FDlW5W2PBODZo0,Attractive Person,Hunk,,He's an absolute hunk!,Can't remember when I first heard it. Regularly since probably the mid 1970's (when men became attractive as I was abut 14 ;),"I don't hear or use it much any more, but probably because I only know older men, none of whom are hunks."
A1427,R_3sh38gYlMfBZLqm,Attractive Person,She's a bit of an alright,,,Group of males,
A1428,R_1Lu06Fa2IO5tIhf,Attractive Person,Bit of a stunner,,She's a bit of a stunner,By anyone,Its Inoffensively positive
A1429,R_3nuzCE03w7Cc6ia,Attractive Person,corker (?),,She was a corker.,,
A1433,R_2X598x8UEiLis2q,Attractive Person,hottie,,She's a hottie,Victoria,"Probably considered sexist now, which it is."
A1435,R_2fcqjVTYywt0Gel,Attractive Person,Ball tearingly hot,,That girl is ball tearingly hot.,Mostly by people in my age range and mostly by men.,
A1439,R_1OCSkhSEPqzxJq3,Attractive Person,bobby dazzler,,,,
A1440,R_sHw0zY3R9j21i6Z,Attractive Person,Spunk,,He/she is a real spunk,Among school students,Origin and usage not confined to Australia
A1443,R_yt4eEqUJQis316h,Attractive Person,Looker,,His wife is a real looker,Recently - friends,Generally only used by men to describe women. More focused on beauty than sex appeal
A1444,R_5vEcENLTIdymmZ3,Attractive Person,Looker,,She's a real looker,When describing an attractive womans,No
A1445,R_302Kypy9w3xtSr9,Attractive Person,Looker,,She is a good looker!,,
A1447,R_2YJslEL4mefIX6Z,Attractive Person,'top sort',,"""not many top sorts around today, they're all fake...",on the street,
A1448,R_2taiX582H6QOBTS,Attractive Person,Head-turner,,He/she is a real head-turner.,"In more polite circles than those using alternative terms like hunk, spunk, or being described as hot.",Nup!
A1449,R_2SDheQaNMcB05vf,Attractive Person,"looker, top bird",,"""she's a looker""",in university days,
A1450,R_OHzssJtw0DHA52N,Attractive Person,cool glass of water,,Hugh Jackman is a cool glass of water.,amongst friends.,I love the metaphor
A1452,R_82CqFj0D79dtKI9,Attractive Person,"chick, hottie, hunny, babe, beauty, hunk",,What a sexy chick. Look at that hottie. She's a hunny. What a babe! He's a beauty. Check out that hunk.,growing up,Mutliple words listed. Separated by commas.
A1457,R_1q52sPrviVKaiSV,Attractive Person,Looker.,,That Sheila was a bit of a looker.,My school days in the 60's.,She was a grouse looking Sheila that I had the hots for!
A1458,R_3st4xbF29sfQ8sK,Attractive Person,orright,,(s)he's a bit of orright,,"a bit dated, not politically correct these days, like many slang words"
A1460,R_27HF0N3OFyAzoah,Attractive Person,Spunk,,He's a real spunk,1975 at Point Leo surf beach,It was used all the time in the '70s
A1461,R_24ixL6Ek4WjlU2f,Attractive Person,looker,,he was a real looker,my grandmother and mother,I'm not sure I've heard it in the last 15 years
A1463,R_86bEmGIq7Q5Gcgx,Attractive Person,spunky,,Michael Hutchence was pretty spunky. Or alternately: Michael Hutchence had a lot of spunk.,"I wouldn't use it unless I was joking around. Its something my mum says (she's almost 60) so I think it's more of a late 70s/80s thing. Hence the Hutchence reference. Also I think it's more of a term women use about men, but I have heard it the other way too.",I wish it would come back as a common term. Aware that spunk has some other connotations too though. (I think mostly in the UK?)
A1464,R_1jpS3qqQSos4ySg,Attractive Person,spunk,,the girl is a spunk; the boy is a spunk,Perhaps in the 1970's or 1980's in young company of the time,Infers that the girl/boy was very attractive
A1465,R_1eJlFiSdBK3HjnC,Attractive Person,Lobster,,He's a real lobster,Girls,"It means, good body, head full of shit."
A1466,R_2aytvsVndLL2nsG,Attractive Person,Corker,,No,Rare,Applies to other things than people
A1468,R_wSO8iFwuoYVNZkt,Attractive Person,looker,,She's a bit of a looker,"Adelaide 1950s to 1970s, still appears occasionally",
A1469,R_wSQJTGiCSSEdUMp,Attractive Person,Sheila,,Towards a women,Used ironically towards a friend,
A1470,R_2TH3m2g5GIzfo5m,Attractive Person,spunky / hunk of spunk,,He's a great hunk of spunk and she's spunky,70s and 80s. Revived by Kath and Kim programme,no
A1471,R_3EYiXfxCFa5qDS7,Attractive Person,a bit of alright,,"She's a bit of alright, isn't she?",In reference to someone on tv or in person - said between friends,
A1474,R_3kG0WZRlOxddPtt,Attractive Person,"""looker""",,,,
A1475,R_2YbIP4dGHZR3fba,Attractive Person,Hottie,,,,
A1477,R_3n93uJLdY9g4tbI,Attractive Person,Bit of a looker.,,She's a bit of a looker.,Pub,
A1480,R_3fqUDzAJSYojjDp,Attractive Person,Hot,,You are very hot like a sunrise,In restaurants and bars,NO
A1481,R_1PbAVFkQDcWq90s,Attractive Person,Hot,,That chick is super hot.,Day to day life.,
A1484,R_3HNU8NdSUV3ocMv,Attractive Person,Bottler.,,That Henry he's a bottler,Magic Pudding/ country NSW,Bottler presumably because they're so gorgeous they should be bottled.
A1485,R_2dDXYlgt9Y68B3S,Attractive Person,Hornbag,,She's a bit of a hornbag,Social occasions,
A1486,R_3nfk9ubco2JslZX,Attractive Person,smashing,,she is a smashing sort,Early 1950s high school,likely not for another guy
A1487,R_agbzoUWfQ4GL3C9,Attractive Person,a bit of alright,,She's a bit of alright,"Everywhere - film/tv, my parents, school, work,","Again, not sure if this is really Australian but seems to be used here more than anywhere else"
A1488,R_3P4UMJFPBv6vLVP,Attractive Person,Spunk,,That man is a spunk.,In the NT probably from the 1980s on.,No.
A1492,R_afqJdjerqMVhmNP,Attractive Person,Good sort,,They're a good sort,When someone is just a straight up good person. Less about being attractive tbh and more just being a good human,
A1496,R_ueazjwcceGwiXV7,Attractive Person,eye candy,,there's some eye candy at the bar,general conversation,
A1497,R_2aODfCGecCCYCdc,Attractive Person,spunk,,she's a spunk,growing up,
A1498,R_R4EG4drXV8jAX2V,Attractive Person,Easy on the eyes,,"Oh, they're easy on the eyes!","Describing former professional cricketer, Michael Clarke (?)",
A1500,R_3CZBWhkkddEvvqu,Attractive Person,lush,,The man is a lush,Not often,
A1501,R_8bQMhJ5JIrhmBCF,Attractive Person,grouse,,grouse sheila,Long time. A mate to me after my marriage - how did such a hopeless bastard marry such a grouse sheila,
A1502,R_3hhgy0CM2MUuhRd,Attractive Person,Fox,,"Ah, she's a bit of a fox, isn't she!",family,
A1504,R_T1s94vLqI9GZPNL,Attractive Person,Spunk,,"Geez Sally check him out, hes a bit of a spunk","All through my teenage years, everywhere and still amongst friends now(my age)",
A1506,R_1CKfgEcc2LpLegt,Attractive Person,Stunner,,"Wow, that girl's a stunner!",,
A1510,R_C3otpyEDH4bysaR,Attractive Person,stinking hot,,that 'person' is stinking hot,,
A1511,R_3z1WNu1ad36fySd,Attractive Person,Spunk,,Check out that hunk of spunk!,Young women talking about a guy nearby,I was wary of using the term after someone told me spunk = semen.
A1513,R_eYbbsvWck28XKX7,Attractive Person,Hottie,,She's a bit of a hottie,General conversation,
A1515,R_31zsqbbXEKN0sEC,Attractive Person,eye candy,,in that bikini she was real eye candy,men,
A1518,R_WxShS0PfRk4gKbf,Attractive Person,Looker,,Phwor! look at her tits! she's a looker!,By my dad when we were sailing regattas in the 1990's near nude beaches,Nah.. I pretty much buried that part of my childhood.
A1520,R_1BP29w7LWEOOvu8,Attractive Person,beautiful unit,,She's a beautiful unit,My husband calls me that - also applies to his car but mostly to people!,
A1521,R_1joVksa9iiyFhOK,Attractive Person,beaut sort,,Tommo's sister's a beaut sort.,In everyday speech in the past. Not so much now.,no
A1522,R_bBkXElAnTTvcJ3j,Attractive Person,Looker,,She's a real looker,,Probably more likely to be used to describe a female
A1524,R_1dg0Rwix3qboHBF,Attractive Person,goodlooker,,,,
A1526,R_2Sw2gtt9GojAF5r,Attractive Person,scrubs up ok,,he/she scrubs up ok for a 60 year old,bowling club,
A1529,R_85FmZp7LVugQ2VX,Attractive Person,"spunk, spunkrat, spunkie",,he's a spunkrat. oh whatta spunk!,1970s 1980s,
A1530,R_6ojWq04Bw4JfM9H,Attractive Person,smashing,,,,
A1531,R_2fwdrCcQLV1kqOv,Attractive Person,spunk,,she's a spunk,,
A1532,R_1jJ1ldsws6zbHu6,Attractive Person,Good sort,,She's a good sort,Dance,No
A1535,R_tRFHbYLpjLkwtXj,Attractive Person,Hottie,,Geez she's a hottie,,
A1536,R_2X1lcBCSDNEE0xv,Attractive Person,Looker,,She's a real looker,Men describing women,
A1537,R_WrpeeatWX6Shn9f,Attractive Person,A good sort,,He/ she is a good sort,30 -50 years ago Brisbane,
A1538,R_3lM6cPsOH5DVtsP,Attractive Person,Looker,,"Geez mate, she's a grouse looker isn't she?",Country - early 2000's by farmers,
A1541,R_1exbnQoMidWctHN,Attractive Person,Spunky,,He's a real spunk,As a teenager to describe boys around our age,Used by both sexes
A1542,R_2sSV2rtjvymL0yY,Attractive Person,spunk or spunky,,She is such a spunk,More when I was a teenager,
A1543,R_1dnlJ0ZhfB1MyKO,Attractive Person,Spunk,,,,
A1545,R_CmJbRyjsHaTTR9T,Attractive Person,easy on the eye,,She's very easy on the eye,before I was married ;-),
A1549,R_3eaSPvxmAGqqyFw,Attractive Person,A good sort,,I tell you what jennas new bloke is a good sort.,Between friends,Not taken as offensive in most situations. Safe to use
A1550,R_3gMcgjFQjVC2fOF,Attractive Person,Cracker - looker,,She's a cracker,,
A1551,R_1Crtb3citJbN2Ld,Attractive Person,A real beauty (female or an animal) or a stunner,,,Not sure.,
A1553,R_88uJnw9jSDiyDf3,Attractive Person,Sheila,,,,
A1554,R_2aLWp3zuFHQwLmw,Attractive Person,Spunk,,He is a spunk,Used a lot when I was growing up,
A1555,R_3fcIykjfRg5AhIO,Attractive Person,'a good sort' ' a bit of alright' 'hot',,She's a good sort. Mmm...he's a bit of alright. He's hot!,'a good sort' - my parents generation  'a bit of alright' - in the 60's & 70's when I was a teenager.,Interesting progression of directness between 2 phrases and 'hot'
A1556,R_26kUSCv9RHm6DeP,Attractive Person,spunk,,what a spunk,Fitzroy 70s80s,also spunkrat - more emphasis
A1557,R_1fZNmpOc8g0v89r,Attractive Person,Stunner,,She's a stunner!,,
A1559,R_2XjGCSLX755Pxq7,Attractive Person,At the front of the queue when the looks were handed out,,She was at the front of the queue when the looks were handed out.....what a stunner!!,Growing up,
A1560,R_3kzFhvcO9xqMFzI,Attractive Person,10,,That new chick on Big Brother is a 10,Socially,
A1561,R_1H0qnWVrgGgOmWr,Attractive Person,Spunk,,She's a bit of a spunk.,High school... But probably on TV at one time or another. Haven't heard it in a while.,
A1563,R_Y4f7ThwZR9ltCV3,Attractive Person,Good sort,,He's a bit of a good sort,,
A1564,R_3feD2y5H8IgkmIp,Attractive Person,spunk,,,,
A1565,R_1laEIyMLO9HzSiM,Attractive Person,spunk,,"Jack over there is a bit of a spunk, isn't he?","Casual conversation, usually more towards males than females.",Expressions about attractiveness tend to be gender based in aus slang
